Orthogroup	HELIO_ok	DROME
OG0005970	HELIO_06792	DROME13325
OG0005973	HELIO_11893	DROME03261
OG0005974	HELIO_12424	DROME09177
OG0005975	HELIO_01562	DROME01949
OG0005976	HELIO_08554	DROME19287
OG0005977	HELIO_12506	DROME08531
OG0005978	HELIO_06345	DROME03284
OG0005980	HELIO_12340	DROME21461
OG0005981	HELIO_04502	DROME05700
OG0005982	HELIO_12070	DROME01959
OG0005985	HELIO_06268	DROME12892
OG0005986	HELIO_00701	DROME07616
OG0005987	HELIO_01948	DROME16681
OG0005988	HELIO_02595	DROME04858
OG0005989	HELIO_12608	DROME01935, DROME02497
OG0005993	HELIO_05394	DROME01845
OG0005995	HELIO_07095	DROME10672
OG0005997	HELIO_12387	DROME05226
OG0005998	HELIO_10227	DROME05475
OG0006002	HELIO_10959	DROME16784
OG0006003	HELIO_11170	DROME10360
OG0006004	HELIO_03826	DROME09659
OG0006005	HELIO_07237	DROME21221
OG0006009	HELIO_12081	DROME04529, DROME04530
OG0006010	HELIO_07331	DROME07208
OG0006015	HELIO_01501	DROME04440, DROME04441
OG0006059	HELIO_12552	DROME07767
OG0006061	HELIO_09207	DROME04698
OG0006062	HELIO_08726	DROME04067
OG0006063	HELIO_11989	DROME20838
OG0006064	HELIO_02594	DROME01128
OG0006065	HELIO_08296	DROME06304
OG0006066	HELIO_00574	DROME20062
OG0006069	HELIO_07213	DROME20187
OG0006070	HELIO_02550	DROME16601, DROME16602
OG0006072	HELIO_04017, HELIO_01390	DROME01673
OG0006073	HELIO_02036	DROME14553
OG0006074	HELIO_00468	DROME19848
OG0006077	HELIO_06804	DROME09385
OG0006078	HELIO_02757	DROME02001
OG0006079	HELIO_05348	DROME02616
OG0006081	HELIO_02517	DROME14279
OG0006085	HELIO_06045	DROME12364
OG0006087	HELIO_02406	DROME12774
OG0006090	HELIO_02165	DROME09888, DROME09890, DROME09891, DROME09889
OG0006095	HELIO_05960	DROME21969
OG0006096	HELIO_00266	DROME21245
OG0006098	HELIO_12451	DROME05931
OG0006099	HELIO_02548	DROME11739
OG0006100	HELIO_06033	DROME05018
OG0006101	HELIO_04181	DROME04360
OG0006102	HELIO_02161	DROME01980
OG0006103	HELIO_10415	DROME10210
OG0006104	HELIO_11790	DROME15737
OG0006106	HELIO_01676	DROME20870
OG0006108	HELIO_02395	DROME09376
OG0006111	HELIO_09546	DROME12496
OG0006113	HELIO_01033, HELIO_06282	DROME04342
OG0006115	HELIO_09653	DROME16296
OG0006116	HELIO_06170	DROME02301, DROME02300
OG0006117	HELIO_11868	DROME10279
OG0006118	HELIO_11336	DROME20483
OG0006119	HELIO_01320	DROME12941
OG0006120	HELIO_01402	DROME13128, DROME13130, DROME13129
OG0006121	HELIO_03902	DROME18148
OG0006123	HELIO_05780	DROME16430
OG0006124	HELIO_04516	DROME13739
OG0006125	HELIO_04092	DROME02053
OG0006127	HELIO_09878	DROME03260
OG0006128	HELIO_05999	DROME07922
OG0006129	HELIO_10684	DROME09781
OG0006130	HELIO_09850	DROME17498, DROME17499
OG0006131	HELIO_03798	DROME15971
OG0006132	HELIO_12281	DROME06118
OG0006133	HELIO_12670	DROME07717
OG0006134	HELIO_11258	DROME13718
OG0006135	HELIO_03520	DROME08697
OG0006136	HELIO_01347	DROME10851
OG0006137	HELIO_11623	DROME09569
OG0006140	HELIO_02451	DROME15748
OG0006144	HELIO_01610	DROME00549
OG0006145	HELIO_02039	DROME11050
OG0006148	HELIO_03796	DROME10799
OG0006151	HELIO_12332	DROME20478
OG0006152	HELIO_02838, HELIO_02839	DROME08871
OG0006155	HELIO_09019	DROME18085
OG0006156	HELIO_01157	DROME10247
OG0006159	HELIO_01135	DROME13858
OG0006161	HELIO_01021	DROME18089, DROME18090, DROME18088
OG0006164	HELIO_00503	DROME09119
OG0006168	HELIO_04374	DROME15944, DROME18911
OG0006169	HELIO_01683	DROME10283
OG0006170	HELIO_00936	DROME14914
OG0006171	HELIO_08769	DROME09393
OG0006172	HELIO_09368	DROME00114
OG0006176	HELIO_06130	DROME04325
OG0006179	HELIO_02389	DROME10214
OG0006180	HELIO_05100	DROME17033
OG0006181	HELIO_02483	DROME14871
OG0006182	HELIO_05513	DROME01649
OG0006183	HELIO_10717	DROME14997
OG0006184	HELIO_07281	DROME06994, DROME06993
OG0006185	HELIO_10309	DROME15598
OG0006186	HELIO_07896	DROME01316
OG0006187	HELIO_10624	DROME00876
OG0006188	HELIO_02600	DROME00301
OG0006191	HELIO_05111	DROME00877, DROME00878
OG0006192	HELIO_02484	DROME00106
OG0006193	HELIO_02783	DROME02189
OG0006195	HELIO_11558	DROME11802, DROME11801
OG0006199	HELIO_07696	DROME19122
OG0006200	HELIO_01635	DROME03216, DROME03215
OG0006202	HELIO_07913	DROME06452, DROME06451
OG0006204	HELIO_06341	DROME02906
OG0006206	HELIO_02094	DROME19558
OG0006210	HELIO_09766	DROME19094
OG0006213	HELIO_06368	DROME10052
OG0006214	HELIO_05385	DROME05227
OG0006216	HELIO_01427	DROME02380
OG0006217	HELIO_08745	DROME19224
OG0006220	HELIO_03835	DROME10027
OG0006224	HELIO_11003	DROME18810
OG0006226	HELIO_08615, HELIO_07283	DROME08310
OG0006227	HELIO_02965	DROME03457
OG0006228	HELIO_01906	DROME12195, DROME12196, DROME12194, DROME12193
OG0006229	HELIO_08595	DROME16720
OG0006230	HELIO_04171	DROME05693
OG0006231	HELIO_09557	DROME06401, DROME06402, DROME06407
OG0006232	HELIO_02413	DROME06119
OG0006233	HELIO_12645	DROME13881
OG0006234	HELIO_02209	DROME22062, DROME22061
OG0006235	HELIO_04447	DROME20311
OG0006238	HELIO_00495, HELIO_04713	DROME09754
OG0006239	HELIO_12453	DROME10114
OG0006240	HELIO_10169	DROME19140, DROME08600
OG0006242	HELIO_04792	DROME07675, DROME07676
OG0006243	HELIO_03162	DROME14457
OG0006244	HELIO_09799	DROME17166, DROME17165
OG0006245	HELIO_01875	DROME02108, DROME02107
OG0006246	HELIO_03207	DROME19004
OG0006247	HELIO_12325	DROME06201, DROME06202, DROME06203, DROME06199, DROME06200
OG0006248	HELIO_02578	DROME03264
OG0006249	HELIO_03685	DROME20245
OG0006250	HELIO_04452	DROME17023
OG0006251	HELIO_03506	DROME19735, DROME19738, DROME19736, DROME19737
OG0006254	HELIO_03235	DROME10801
OG0006258	HELIO_02104	DROME18180, DROME18181, DROME18179
OG0006259	HELIO_08011	DROME00749, DROME00747, DROME00746, DROME00748
OG0006260	HELIO_02690	DROME16552
OG0006262	HELIO_03022	DROME05994
OG0006263	HELIO_01869	DROME01003
OG0006265	HELIO_02915	DROME08925, DROME08926
OG0006268	HELIO_11361	DROME16986
OG0006270	HELIO_03056	DROME07884
OG0006271	HELIO_08830	DROME13584
OG0006273	HELIO_08816	DROME19288, DROME09384, DROME20348
OG0006275	HELIO_03477	DROME11545
OG0006276	HELIO_01815	DROME12088
OG0006278	HELIO_12003	DROME09293
OG0006279	HELIO_03686	DROME05154
OG0006280	HELIO_04297	DROME02801, DROME07680, DROME07679, DROME07678
OG0006283	HELIO_12120	DROME18093
OG0006284	HELIO_12533	DROME06978
OG0006285	HELIO_00662	DROME05155
OG0006286	HELIO_12161	DROME20409
OG0006287	HELIO_11429	DROME15138
OG0006289	HELIO_05726	DROME05895
OG0006290	HELIO_11929	DROME15754
OG0006291	HELIO_02126	DROME16421
OG0006292	HELIO_00798	DROME00480, DROME00481
OG0006293	HELIO_02797	DROME15892
OG0006294	HELIO_01836	DROME17637
OG0006295	HELIO_06735	DROME09339
OG0006296	HELIO_06978	DROME18450, DROME18451, DROME18457, DROME01938
OG0006297	HELIO_03473	DROME14064
OG0006298	HELIO_07555	DROME10104, DROME10103
OG0006301	HELIO_02503	DROME14417, DROME14418
OG0006302	HELIO_07327	DROME11859
OG0006305	HELIO_00440	DROME20608
OG0006306	HELIO_02884	DROME06607
OG0006308	HELIO_01030	DROME01926
OG0006311	HELIO_07328	DROME09053
OG0006315	HELIO_08491	DROME12826
OG0006318	HELIO_04140	DROME09391
OG0006319	HELIO_05167	DROME00483, DROME00484
OG0006321	HELIO_02693	DROME00074
OG0006322	HELIO_05302	DROME19674
OG0006323	HELIO_03381	DROME00186
OG0006328	HELIO_10414	DROME04072
OG0006329	HELIO_06141	DROME06117
OG0006330	HELIO_02203	DROME21856, DROME21857
OG0006331	HELIO_06448	DROME16655, DROME16654, DROME16657, DROME16656
OG0006332	HELIO_10634	DROME01006
OG0006334	HELIO_03962	DROME04357
OG0006339	HELIO_05939	DROME19031, DROME19030
OG0006340	HELIO_10564	DROME02471
OG0006341	HELIO_02596	DROME06095
OG0006344	HELIO_02682	DROME11878
OG0006345	HELIO_06204	DROME01528
OG0006351	HELIO_01111	DROME17575
OG0006352	HELIO_12264	DROME15718
OG0006353	HELIO_08847	DROME00751
OG0006356	HELIO_12334	DROME02890
OG0006358	HELIO_09093	DROME03318, DROME03317
OG0006359	HELIO_05317	DROME01311
OG0006360	HELIO_03201	DROME19840
OG0006362	HELIO_00933	DROME11093
OG0006363	HELIO_03249	DROME07012
OG0006364	HELIO_11661	DROME14912
OG0006365	HELIO_02059	DROME21616, DROME21617
OG0006367	HELIO_01807	DROME09374
OG0006370	HELIO_08191	DROME08234
OG0006372	HELIO_12026	DROME08788
OG0006375	HELIO_08503	DROME19928
OG0006376	HELIO_08120	DROME13198
OG0006377	HELIO_08767	DROME08417
OG0006378	HELIO_10749	DROME17931
OG0006379	HELIO_11177	DROME02858, DROME04856
OG0006381	HELIO_05870	DROME02707, DROME20650
OG0006382	HELIO_08796	DROME15024
OG0006383	HELIO_00800	DROME12394
OG0006385	HELIO_06115	DROME09556
OG0006387	HELIO_04976	DROME09390
OG0006388	HELIO_03315	DROME20388, DROME20387
OG0006389	HELIO_10791	DROME15710
OG0006392	HELIO_11026	DROME11920
OG0006393	HELIO_00803	DROME03463, DROME03462
OG0006395	HELIO_02881	DROME00130
OG0006398	HELIO_10908	DROME21615
OG0006402	HELIO_12228, HELIO_12229	DROME17310
OG0006405	HELIO_06399	DROME13750, DROME13751
OG0006408	HELIO_00982	DROME17398, DROME17397
OG0006442	HELIO_11335	DROME16371
OG0006443	HELIO_11958	DROME16038
OG0006447	HELIO_02401	DROME10748
OG0006448	HELIO_04101	DROME21414
OG0006454	HELIO_03255	DROME19164
OG0006456	HELIO_08853	DROME00779
OG0006458	HELIO_10295	DROME10373
OG0006459	HELIO_04320	DROME10282
OG0006460	HELIO_05276	DROME15064
OG0006461	HELIO_01776	DROME01188
OG0006462	HELIO_05402	DROME01832
OG0006463	HELIO_12258	DROME10850
OG0006464	HELIO_03458	DROME15553
OG0006465	HELIO_10993	DROME04025
OG0006469	HELIO_10978	DROME02304
OG0006470	HELIO_01090	DROME05726, DROME05725
OG0006471	HELIO_01265	DROME03198
OG0006472	HELIO_04238	DROME01113
OG0006474	HELIO_12383	DROME18594
OG0006475	HELIO_08214	DROME11340, DROME11339
OG0006476	HELIO_04991	DROME02188
OG0006477	HELIO_11915	DROME16299
OG0006478	HELIO_06607	DROME10803
OG0006479	HELIO_06008	DROME03631
OG0006480	HELIO_11368	DROME15425, DROME15426
OG0006481	HELIO_00988	DROME02142, DROME01455
OG0006482	HELIO_08203	DROME21719
OG0006483	HELIO_01587	DROME04426
OG0006485	HELIO_04753	DROME17756
OG0006487	HELIO_00559	DROME20891
OG0006488	HELIO_02453	DROME14000
OG0006490	HELIO_10388	DROME17521
OG0006491	HELIO_07075	DROME09727
OG0006492	HELIO_01792	DROME19565, DROME19566
OG0006494	HELIO_00627	DROME13014
OG0006497	HELIO_10804	DROME11986
OG0006498	HELIO_05645	DROME00774
OG0006500	HELIO_06567	DROME02408
OG0006501	HELIO_04534	DROME07620
OG0006504	HELIO_04078	DROME01726
OG0006505	HELIO_12638	DROME19279
OG0006507	HELIO_12124	DROME11241, DROME13160
OG0006509	HELIO_08979	DROME06735
OG0006512	HELIO_00915	DROME14203
OG0006514	HELIO_03646	DROME04973
OG0006515	HELIO_10337	DROME17220
OG0006516	HELIO_06603	DROME07746
OG0006517	HELIO_01010	DROME16077, DROME16076
OG0006518	HELIO_06694	DROME12457
OG0006519	HELIO_01604	DROME10463
OG0006520	HELIO_01054	DROME01601
OG0006522	HELIO_10646	DROME21565, DROME21563, DROME21564
OG0006523	HELIO_02795	DROME13324
OG0006524	HELIO_00304	DROME08322
OG0006525	HELIO_00865	DROME16242
OG0006528	HELIO_12157	DROME03901, DROME03902, DROME03900
OG0006530	HELIO_09378	DROME02632
OG0006532	HELIO_12414	DROME18743
OG0006533	HELIO_10267	DROME11744, DROME11742, DROME11745, DROME11743
OG0006536	HELIO_01245	DROME00110
OG0006537	HELIO_02770	DROME17569
OG0006538	HELIO_00835	DROME00930
OG0006540	HELIO_06514	DROME04024
OG0006543	HELIO_04460	DROME19675
OG0006544	HELIO_03354	DROME08098
OG0006545	HELIO_10212	DROME14793
OG0006546	HELIO_01839	DROME03836
OG0006547	HELIO_04168	DROME21566
OG0006549	HELIO_06344	DROME08226
OG0006550	HELIO_11646	DROME12314
OG0006551	HELIO_05948	DROME01560
OG0006552	HELIO_05537	DROME02022
OG0006553	HELIO_09294	DROME06750
OG0006554	HELIO_11137	DROME13465
OG0006556	HELIO_07036	DROME10784
OG0006560	HELIO_11821	DROME17786
OG0006561	HELIO_01583	DROME15269
OG0006567	HELIO_00971	DROME01202
OG0006568	HELIO_02321, HELIO_02320	DROME05220
OG0006569	HELIO_04025	DROME20993
OG0006570	HELIO_06228	DROME20261
OG0006571	HELIO_02921	DROME05601
OG0006573	HELIO_06358	DROME14640
OG0006574	HELIO_08922	DROME19778
OG0006577	HELIO_02340	DROME16628
OG0006578	HELIO_07383, HELIO_06625	DROME15457
OG0006580	HELIO_00870	DROME00474
OG0006582	HELIO_10336	DROME02599, DROME02598, DROME02600
OG0006583	HELIO_06969	DROME16903
OG0006584	HELIO_01051	DROME07289
OG0006585	HELIO_03688	DROME00295, DROME00294
OG0006586	HELIO_01946	DROME11738, DROME02891
OG0006587	HELIO_11243	DROME02493
OG0006588	HELIO_01448	DROME21457
OG0006590	HELIO_01741	DROME17574
OG0006593	HELIO_11602	DROME11713
OG0006595	HELIO_09575	DROME20933
OG0006596	HELIO_09364	DROME13730, DROME13731
OG0006597	HELIO_00477	DROME19349
OG0006598	HELIO_08458	DROME15235
OG0006599	HELIO_03613	DROME13830, DROME13829
OG0006602	HELIO_02442	DROME18117
OG0006604	HELIO_08860	DROME10779
OG0006607	HELIO_00321	DROME06763
OG0006608	HELIO_12351	DROME15074
OG0006609	HELIO_08243	DROME08965
OG0006610	HELIO_11565	DROME00685
OG0006612	HELIO_07236	DROME07454
OG0006613	HELIO_01930	DROME02162, DROME02161
OG0006614	HELIO_08065	DROME03471
OG0006615	HELIO_05092	DROME05191
OG0006616	HELIO_08234	DROME04436, DROME04435
OG0006619	HELIO_09123	DROME20837, DROME20836
OG0006621	HELIO_09053	DROME01854
OG0006622	HELIO_02210	DROME13807
OG0006623	HELIO_11233	DROME03084
OG0006625	HELIO_08164	DROME13491
OG0006628	HELIO_02588	DROME04083, DROME04082
OG0006630	HELIO_10586	DROME13179
OG0006631	HELIO_00442	DROME06287
OG0006633	HELIO_03206	DROME10769
OG0006634	HELIO_09643	DROME05352
OG0006635	HELIO_04021	DROME12947
OG0006636	HELIO_12004	DROME02119
OG0006638	HELIO_00603	DROME10155
OG0006640	HELIO_02481	DROME00615
OG0006642	HELIO_05797, HELIO_08918	DROME08951
OG0006646	HELIO_00489	DROME15373
OG0006647	HELIO_09459	DROME02033
OG0006648	HELIO_06638	DROME03907, DROME03908
OG0006649	HELIO_10793	DROME00086
OG0006650	HELIO_03117	DROME04683, DROME04682
OG0006651	HELIO_02310	DROME04694
OG0006653	HELIO_09990	DROME10989, DROME10990
OG0006657	HELIO_07908	DROME19456, DROME19455
OG0006662	HELIO_09320	DROME19864
OG0006663	HELIO_02313	DROME13134
OG0006664	HELIO_02701	DROME04463
OG0006666	HELIO_12248	DROME07406, DROME07405, DROME07404, DROME07403
OG0006668	HELIO_07541	DROME09203, DROME09202, DROME09204
OG0006669	HELIO_11899	DROME09383
OG0006670	HELIO_08029	DROME03282
OG0006673	HELIO_06392	DROME03524
OG0006676	HELIO_10376	DROME04549
OG0006677	HELIO_09774	DROME21382
OG0006678	HELIO_02277	DROME02009
OG0006679	HELIO_02358	DROME03949, DROME03948
OG0006681	HELIO_12263	DROME07359, DROME07360
OG0006684	HELIO_06154	DROME10607
OG0006686	HELIO_12341	DROME10194
OG0006689	HELIO_05938	DROME16220, DROME06540
OG0006690	HELIO_02191	DROME00556
OG0006691	HELIO_03575	DROME16256
OG0006692	HELIO_11578	DROME03538
OG0006694	HELIO_03880	DROME08808
OG0006695	HELIO_08328	DROME15570
OG0006697	HELIO_01191	DROME13987
OG0006698	HELIO_12446	DROME10462, DROME10461
OG0006703	HELIO_06495	DROME12345
OG0006705	HELIO_06835	DROME10883
OG0006706	HELIO_11342	DROME18775
OG0006707	HELIO_00394	DROME19785
OG0006709	HELIO_01142	DROME12082
OG0006710	HELIO_06551	DROME13063, DROME13065, DROME13064
OG0006712	HELIO_03348	DROME09518, DROME09519
OG0006714	HELIO_11043	DROME13246
OG0006717	HELIO_09109	DROME10030
OG0006719	HELIO_09746	DROME11683
OG0006721	HELIO_02607	DROME06897
OG0006722	HELIO_08515	DROME04394
OG0006724	HELIO_00952	DROME13169
OG0006725	HELIO_03001	DROME01185
OG0006726	HELIO_09973	DROME11357
OG0006727	HELIO_02122	DROME13434
OG0006728	HELIO_02827	DROME19775
OG0006730	HELIO_09404	DROME10467
OG0006732	HELIO_09714	DROME16398
OG0006733	HELIO_07160	DROME12191, DROME12192
OG0006734	HELIO_03231	DROME14590
OG0006735	HELIO_00738	DROME21577
OG0006737	HELIO_04436	DROME08119
OG0006739	HELIO_08662	DROME14549
OG0006741	HELIO_09739	DROME13025
OG0006742	HELIO_04731	DROME17425
OG0006743	HELIO_10221	DROME14112
OG0006745	HELIO_08879	DROME12660
OG0006748	HELIO_02187	DROME00422
OG0006749	HELIO_12329	DROME18950
OG0006750	HELIO_07144	DROME09705
OG0006753	HELIO_09521	DROME16826
OG0006755	HELIO_08486	DROME13740
OG0006757	HELIO_11315	DROME14155
OG0006758	HELIO_10590	DROME17868, DROME17867
OG0006760	HELIO_01833	DROME19427
OG0006762	HELIO_02010	DROME14028
OG0006765	HELIO_06109	DROME10592, DROME10591
OG0006768	HELIO_12787	DROME02900
OG0006769	HELIO_11443	DROME06420
OG0006772	HELIO_05481	DROME15798, DROME09251
OG0006777	HELIO_07723	DROME18870, DROME18871
OG0006780	HELIO_01407	DROME20962
OG0006826	HELIO_00390	DROME14383
OG0006828	HELIO_02011	DROME08100, DROME08101, DROME21318
OG0006830	HELIO_02103	DROME11906
OG0006832	HELIO_01148	DROME16492, DROME16493
OG0006833	HELIO_05301	DROME06375
OG0006835	HELIO_11599	DROME02280, DROME02306
OG0006838	HELIO_12316	DROME08307
OG0006843	HELIO_07672	DROME06952
OG0006844	HELIO_02360	DROME01743
OG0006845	HELIO_05531	DROME17007
OG0006846	HELIO_02303	DROME08329
OG0006849	HELIO_05945	DROME03499
OG0006851	HELIO_01136	DROME10053
OG0006852	HELIO_02486, HELIO_04562	DROME13239
OG0006856	HELIO_07178	DROME17826
OG0006857	HELIO_10880	DROME13855
OG0006860	HELIO_05728	DROME20680, DROME20679
OG0006862	HELIO_06074	DROME15144
OG0006864	HELIO_07403	DROME02889
OG0006865	HELIO_03278, HELIO_03277	DROME12006
OG0006870	HELIO_07470	DROME14456
OG0006871	HELIO_03606	DROME13968
OG0006874	HELIO_08686	DROME19509
OG0006875	HELIO_10647	DROME18909
OG0006876	HELIO_12562	DROME04074
OG0006877	HELIO_09562	DROME14060
OG0006878	HELIO_02141	DROME10685, DROME10684
OG0006880	HELIO_05383	DROME13822
OG0006881	HELIO_09282, HELIO_09283	DROME07121
OG0006882	HELIO_00837	DROME09123
OG0006885	HELIO_07678	DROME10284
OG0006886	HELIO_01710	DROME21253
OG0006887	HELIO_00170	DROME13817
OG0006888	HELIO_11291	DROME19638
OG0006889	HELIO_07081	DROME21560, DROME21559
OG0006890	HELIO_01755	DROME08143
OG0006891	HELIO_06848	DROME18748
OG0006892	HELIO_10025	DROME00140
OG0006893	HELIO_02287	DROME12133
OG0006894	HELIO_01525	DROME05303
OG0006895	HELIO_00885	DROME01866
OG0006897	HELIO_06557	DROME19217
OG0006900	HELIO_06595	DROME09764, DROME09765
OG0006901	HELIO_03815	DROME11048, DROME14826
OG0006902	HELIO_01197	DROME14332
OG0006905	HELIO_02801	DROME14624, DROME14623
OG0006906	HELIO_04811	DROME15670
OG0006907	HELIO_02666	DROME02137, DROME02136
OG0006908	HELIO_08017	DROME20394
OG0006909	HELIO_01498	DROME06225
OG0006914	HELIO_07176	DROME08141
OG0006918	HELIO_00387	DROME03248
OG0006919	HELIO_12526	DROME06069
OG0006923	HELIO_08623	DROME11746
OG0006924	HELIO_10197	DROME14721
OG0006925	HELIO_06577	DROME11109
OG0006926	HELIO_01892	DROME00053
OG0006927	HELIO_01236	DROME11010
OG0006928	HELIO_10461	DROME19681
OG0006931	HELIO_10024	DROME11546
OG0006932	HELIO_03552	DROME16429
OG0006934	HELIO_02300	DROME00627
OG0006935	HELIO_02305	DROME17600
OG0006936	HELIO_01325	DROME12923
OG0006937	HELIO_10195	DROME00527
OG0006940	HELIO_02426	DROME19018, DROME19017
OG0006943	HELIO_00593	DROME05311, DROME05310, DROME05312
OG0006944	HELIO_10544	DROME07597
OG0006946	HELIO_08697	DROME06810
OG0006949	HELIO_00053	DROME17510
OG0006951	HELIO_06091	DROME19073
OG0006954	HELIO_00977	DROME13996, DROME13995
OG0006957	HELIO_09843	DROME16961
OG0006958	HELIO_03705	DROME12297
OG0006959	HELIO_03367	DROME10650
OG0006960	HELIO_11955	DROME21228
OG0006962	HELIO_04139	DROME03277
OG0006964	HELIO_05324	DROME19570
OG0006965	HELIO_01499	DROME01022, DROME14680, DROME01021
OG0006966	HELIO_00843	DROME12638, DROME12639
OG0006967	HELIO_03858	DROME01193
OG0006968	HELIO_10124	DROME19323
OG0006969	HELIO_04692	DROME16910
OG0006970	HELIO_03853	DROME11918
OG0006971	HELIO_04205	DROME11799, DROME11798
OG0006973	HELIO_05811	DROME15580
OG0006975	HELIO_00766	DROME07368
OG0006977	HELIO_03745	DROME16367
OG0006979	HELIO_08949	DROME08887
OG0006980	HELIO_06927	DROME12138
OG0006982	HELIO_09182	DROME16125
OG0006983	HELIO_09699	DROME07189
OG0006985	HELIO_08249	DROME14217
OG0006988	HELIO_10587	DROME01608
OG0006989	HELIO_01925	DROME21716, DROME21715, DROME01750
OG0006990	HELIO_06240	DROME10642
OG0006991	HELIO_08801	DROME04692
OG0006992	HELIO_03687	DROME13157
OG0006994	HELIO_10742	DROME04632
OG0006995	HELIO_00974	DROME04021
OG0006997	HELIO_04050	DROME06801
OG0006998	HELIO_01286	DROME01960
OG0006999	HELIO_01742	DROME11377
OG0007000	HELIO_00263	DROME11064, DROME16292
OG0007001	HELIO_09912	DROME08011
OG0007002	HELIO_00186	DROME07791
OG0007003	HELIO_03021	DROME00287
OG0007007	HELIO_04354	DROME00847
OG0007009	HELIO_10006	DROME17681
OG0007010	HELIO_01679	DROME01605
OG0007011	HELIO_12793	DROME20885
OG0007012	HELIO_04259	DROME22023
OG0007013	HELIO_10913	DROME01987
OG0007014	HELIO_00547	DROME08628
OG0007015	HELIO_01841	DROME19728
OG0007016	HELIO_09219	DROME20048
OG0007018	HELIO_07831	DROME04944
OG0007022	HELIO_00686	DROME14811
OG0007023	HELIO_05749	DROME06431
OG0007024	HELIO_03505	DROME17667, DROME19376
OG0007025	HELIO_12627	DROME04842
OG0007028	HELIO_09657	DROME21651
OG0007030	HELIO_05278	DROME20793
OG0007032	HELIO_10519	DROME01322
OG0007033	HELIO_06756	DROME18841
OG0007034	HELIO_05240	DROME06058
OG0007035	HELIO_05074	DROME00441, DROME00440
OG0007036	HELIO_08854	DROME10185
OG0007037	HELIO_03215	DROME13026
OG0007039	HELIO_03673	DROME20966, DROME20965
OG0007040	HELIO_09696	DROME02611
OG0007041	HELIO_00355	DROME00583, DROME00582
OG0007042	HELIO_08465	DROME08739
OG0007043	HELIO_10787	DROME02534
OG0007044	HELIO_03336	DROME05564
OG0007045	HELIO_03028	DROME00832, DROME14367, DROME14366
OG0007046	HELIO_06285	DROME15728
OG0007047	HELIO_01873	DROME00193, DROME00194
OG0007048	HELIO_01435	DROME01791, DROME19143
OG0007049	HELIO_01113	DROME16917
OG0007050	HELIO_10158	DROME06887
OG0007053	HELIO_01740	DROME16115
OG0007054	HELIO_03935	DROME10899
OG0007055	HELIO_05430	DROME01836
OG0007056	HELIO_04173	DROME21912
OG0007058	HELIO_12181	DROME16980
OG0007059	HELIO_11121	DROME17512, DROME17511, DROME17513
OG0007061	HELIO_03172	DROME21168
OG0007062	HELIO_03299	DROME01875
OG0007063	HELIO_02537	DROME04000
OG0007068	HELIO_11494	DROME19884
OG0007069	HELIO_10927	DROME19398
OG0007073	HELIO_12235	DROME16763
OG0007074	HELIO_10084	DROME01655
OG0007075	HELIO_12580	DROME11946
OG0007081	HELIO_01321	DROME01767, DROME01766
OG0007082	HELIO_01470	DROME01955, DROME01957, DROME01956, DROME01954
OG0007083	HELIO_01256	DROME03474
OG0007084	HELIO_06919	DROME17683, DROME09532
OG0007089	HELIO_01728	DROME12957
OG0007090	HELIO_02778	DROME20794
OG0007091	HELIO_05646	DROME06753
OG0007093	HELIO_04228	DROME16944
OG0007095	HELIO_05715	DROME11360
OG0007098	HELIO_07500	DROME02756
OG0007099	HELIO_11777	DROME16425
OG0007100	HELIO_02603	DROME01519, DROME01520
OG0007103	HELIO_04990	DROME15968, DROME15969
OG0007105	HELIO_06453	DROME03967
OG0007106	HELIO_08071	DROME13665
OG0007107	HELIO_08096	DROME06221
OG0007112	HELIO_05754	DROME21664, DROME21665
OG0007113	HELIO_02963	DROME08212
OG0007114	HELIO_02430	DROME08700
OG0007116	HELIO_09537, HELIO_03595	DROME18939
OG0007117	HELIO_10452	DROME09414
OG0007118	HELIO_00216	DROME16742
OG0007119	HELIO_03351	DROME02006
OG0007120	HELIO_08636	DROME12932
OG0007121	HELIO_08982	DROME14887
OG0007124	HELIO_03243	DROME19157
OG0007126	HELIO_07784	DROME01679
OG0007127	HELIO_02372	DROME14552
OG0007128	HELIO_07471	DROME09591
OG0007129	HELIO_01993	DROME09207, DROME09208
OG0007130	HELIO_08635, HELIO_08634	DROME03247
OG0007131	HELIO_04431	DROME17642
OG0007132	HELIO_12686	DROME04510
OG0007134	HELIO_02796	DROME13786, DROME13787
OG0007136	HELIO_11083	DROME06497
OG0007137	HELIO_01264	DROME08116
OG0007138	HELIO_11268	DROME13828
OG0007139	HELIO_03311	DROME20628, DROME22010, DROME22009, DROME19837
OG0007140	HELIO_09262	DROME15375, DROME15374
OG0007143	HELIO_02069	DROME02690
OG0007144	HELIO_02773	DROME12565, DROME12567, DROME12566
OG0007145	HELIO_02042	DROME13245
OG0007146	HELIO_08477	DROME11547
OG0007151	HELIO_01847	DROME07790
OG0007153	HELIO_04064	DROME14766
OG0007154	HELIO_05052	DROME05203
OG0007158	HELIO_04172	DROME10619
OG0007160	HELIO_04515	DROME04948
OG0007163	HELIO_04816	DROME03396
OG0007164	HELIO_04104	DROME07185, DROME07184
OG0007165	HELIO_07174	DROME14270
OG0007173	HELIO_07975	DROME02748
OG0007174	HELIO_10174	DROME04393
OG0007175	HELIO_01496	DROME21360
OG0007176	HELIO_09685	DROME06904
OG0007177	HELIO_09991	DROME20944
OG0007178	HELIO_08375	DROME03988
