Orthogroup	HELIO_ok	LYTVA_ok
OG0008138	HELIO_02968	LYTVA_05468
OG0008139	HELIO_07961	LYTVA_09707
OG0008143	HELIO_08867	LYTVA_01023
OG0008196	HELIO_04754	LYTVA_21241
OG0008198	HELIO_07343	LYTVA_04745
OG0008199	HELIO_09781	LYTVA_12477
OG0008201	HELIO_08285	LYTVA_12601
OG0008203	HELIO_01479	LYTVA_04454
OG0008205	HELIO_02068	LYTVA_07298, LYTVA_06611
OG0008206	HELIO_10859	LYTVA_04480
OG0008208	HELIO_04865	LYTVA_19071
OG0008209	HELIO_12505	LYTVA_07682
OG0008211	HELIO_06578	LYTVA_08251
OG0008212	HELIO_08600	LYTVA_05714
OG0008214	HELIO_08468	LYTVA_00927
OG0008217	HELIO_07725	LYTVA_00528, LYTVA_28904
OG0008220	HELIO_07373	LYTVA_04472
OG0008221	HELIO_01096	LYTVA_02459
OG0008223	HELIO_02378	LYTVA_14507
OG0008224	HELIO_09989	LYTVA_28133
OG0008225	HELIO_02357	LYTVA_17230
OG0008227	HELIO_09156	LYTVA_13110
OG0008230	HELIO_03124	LYTVA_24602
OG0008231	HELIO_03608	LYTVA_22614
OG0008232	HELIO_07795	LYTVA_21174, LYTVA_25815
OG0008234	HELIO_01704	LYTVA_29891
OG0008235	HELIO_12048	LYTVA_17569
OG0008236	HELIO_07881	LYTVA_22876
OG0008237	HELIO_09004	LYTVA_16152
OG0008238	HELIO_06475	LYTVA_22202
OG0008239	HELIO_01309	LYTVA_15874
OG0008240	HELIO_07931	LYTVA_10183
OG0008242	HELIO_03862	LYTVA_05125
OG0008243	HELIO_00975	LYTVA_30154
OG0008244	HELIO_05442	LYTVA_13153
OG0008245	HELIO_02765	LYTVA_27878
OG0008246	HELIO_02676	LYTVA_27090
OG0008249	HELIO_10481	LYTVA_17203
OG0008252	HELIO_11159	LYTVA_17930
OG0008254	HELIO_03446	LYTVA_07719
OG0008255	HELIO_11489	LYTVA_25329
OG0008256	HELIO_01385	LYTVA_18638
OG0008259	HELIO_09486	LYTVA_23738
OG0008260	HELIO_12614	LYTVA_14046
OG0008263	HELIO_05980	LYTVA_23520
OG0008264	HELIO_08483	LYTVA_29571
OG0008265	HELIO_06265	LYTVA_05374
OG0008266	HELIO_11220	LYTVA_05121
OG0008267	HELIO_02344	LYTVA_07910
OG0008269	HELIO_01747	LYTVA_01980
OG0008270	HELIO_12388	LYTVA_00339
OG0008272	HELIO_05405	LYTVA_26499
OG0008274	HELIO_07668	LYTVA_12510
OG0008275	HELIO_01566	LYTVA_16000
OG0008277	HELIO_07861	LYTVA_07672
OG0008278	HELIO_02392	LYTVA_12632
OG0008279	HELIO_04778	LYTVA_19836
OG0008280	HELIO_07257	LYTVA_00069, LYTVA_27631
OG0008282	HELIO_11435	LYTVA_00857, LYTVA_23255
OG0008283	HELIO_08317	LYTVA_16941
OG0008284	HELIO_02246	LYTVA_08177
OG0008286	HELIO_05554	LYTVA_10800
OG0008288	HELIO_00679	LYTVA_18216
OG0008289	HELIO_04804	LYTVA_29130
OG0008290	HELIO_03385	LYTVA_27680, LYTVA_27718
OG0008291	HELIO_09796	LYTVA_13098
OG0008294	HELIO_11093	LYTVA_12005
OG0008296	HELIO_11884	LYTVA_22211, LYTVA_22253
OG0008298	HELIO_02538	LYTVA_23693
OG0008299	HELIO_12180	LYTVA_05838
OG0008300	HELIO_09179	LYTVA_29193
OG0008303	HELIO_12273	LYTVA_26088
OG0008304	HELIO_07539	LYTVA_10476
OG0008306	HELIO_04972	LYTVA_26375
OG0008307	HELIO_06378	LYTVA_11174
OG0008309	HELIO_08533	LYTVA_06809
OG0008310	HELIO_07230, HELIO_07526	LYTVA_19819
OG0008311	HELIO_09837	LYTVA_04533
OG0008312	HELIO_08007	LYTVA_18833
OG0008314	HELIO_08677	LYTVA_05017
OG0008315	HELIO_09519	LYTVA_04753
OG0008316	HELIO_01115	LYTVA_21411
OG0008317	HELIO_02138	LYTVA_17270
OG0008318	HELIO_07428	LYTVA_20991
OG0008319	HELIO_06862	LYTVA_26117
OG0008320	HELIO_03556	LYTVA_19824
OG0008321	HELIO_08578	LYTVA_23550
OG0008321	HELIO_06099	LYTVA_24836
OG0008322	HELIO_01231	LYTVA_09951
OG0008323	HELIO_04361	LYTVA_24411
OG0008326	HELIO_00668	LYTVA_20818
OG0008327	HELIO_01314	LYTVA_27356
OG0008328	HELIO_11036	LYTVA_22323
OG0008329	HELIO_08771	LYTVA_09945
OG0008330	HELIO_11985	LYTVA_09792
OG0008332	HELIO_04129	LYTVA_15415
OG0008333	HELIO_10273	LYTVA_06042
OG0008334	HELIO_10750	LYTVA_19245
OG0008337	HELIO_04578	LYTVA_16708
OG0008341	HELIO_12300	LYTVA_26998
OG0008344	HELIO_10711	LYTVA_08596
OG0008345	HELIO_07583	LYTVA_10010
OG0008346	HELIO_08226	LYTVA_14453
OG0008350	HELIO_06432, HELIO_08103	LYTVA_24262
OG0008351	HELIO_01614	LYTVA_19823
OG0008352	HELIO_03305	LYTVA_25315
OG0008353	HELIO_12685	LYTVA_04513
OG0008355	HELIO_04747	LYTVA_24991
OG0008356	HELIO_11656	LYTVA_18604, LYTVA_25234
OG0008357	HELIO_11937	LYTVA_21800
OG0008359	HELIO_01763	LYTVA_23109
OG0008361	HELIO_10495	LYTVA_11601
OG0008364	HELIO_02534	LYTVA_26310
OG0008365	HELIO_10635	LYTVA_25592
OG0008367	HELIO_10676	LYTVA_03018
OG0008368	HELIO_07799	LYTVA_28825
OG0008371	HELIO_07336	LYTVA_23791
OG0008372	HELIO_05138	LYTVA_18361
OG0008373	HELIO_08596	LYTVA_20963
OG0008377	HELIO_12310	LYTVA_11929
OG0008378	HELIO_02563	LYTVA_27997
OG0008380	HELIO_07458	LYTVA_27656, LYTVA_26663
OG0008382	HELIO_03602	LYTVA_04649, LYTVA_24427
OG0008383	HELIO_00611	LYTVA_19886
OG0008384	HELIO_04355	LYTVA_30109
OG0008387	HELIO_09719	LYTVA_11091
OG0008389	HELIO_11467	LYTVA_09667, LYTVA_23039
OG0008390	HELIO_06820	LYTVA_30097, LYTVA_01281
OG0008391	HELIO_11781	LYTVA_24075
OG0008393	HELIO_03670	LYTVA_02059, LYTVA_13023, LYTVA_02703
OG0008395	HELIO_07876, HELIO_07877	LYTVA_29196
OG0008396	HELIO_05310	LYTVA_21461
OG0008398	HELIO_05220	LYTVA_09887
OG0008399	HELIO_07558	LYTVA_24517
OG0008401	HELIO_06030	LYTVA_17404
OG0008402	HELIO_03856	LYTVA_19482
OG0008403	HELIO_10617	LYTVA_10992
OG0008406	HELIO_02435	LYTVA_00998
OG0008410	HELIO_00458	LYTVA_02957
OG0008412	HELIO_01661	LYTVA_06759
OG0008414	HELIO_08575	LYTVA_16686, LYTVA_20042
OG0008415	HELIO_05382	LYTVA_15285
OG0008417	HELIO_10051	LYTVA_00500
OG0008419	HELIO_10739	LYTVA_29540
OG0008420	HELIO_07863	LYTVA_28676, LYTVA_20297
OG0008422	HELIO_05208	LYTVA_16257
OG0008423	HELIO_10101	LYTVA_14844
OG0008425	HELIO_01965	LYTVA_07533
OG0008432	HELIO_11182	LYTVA_02153
OG0008435	HELIO_08560	LYTVA_23436
OG0008437	HELIO_12023	LYTVA_20685
OG0008443	HELIO_11314	LYTVA_28171
OG0008446	HELIO_07053	LYTVA_19357, LYTVA_09151
OG0008484	HELIO_00541	LYTVA_15737, LYTVA_10721, LYTVA_01276, LYTVA_18724, LYTVA_08675, LYTVA_14264, LYTVA_21665, LYTVA_07450, LYTVA_08899, LYTVA_11098, LYTVA_02576, LYTVA_09983, LYTVA_30041, LYTVA_11128, LYTVA_03910, LYTVA_15330, LYTVA_07879, LYTVA_03358, LYTVA_01965, LYTVA_00972
OG0008485	HELIO_06288	LYTVA_22473, LYTVA_27716
OG0008485	HELIO_03219, HELIO_04628	LYTVA_27715
OG0008507	HELIO_08968	LYTVA_01347, LYTVA_28289
OG0008512	HELIO_09776	LYTVA_14660
OG0008513	HELIO_09803	LYTVA_05781
OG0008519	HELIO_07505, HELIO_05288	LYTVA_03058
OG0008522	HELIO_04142	LYTVA_26353
OG0008524	HELIO_02339	LYTVA_14325
OG0008525	HELIO_05897	LYTVA_04149, LYTVA_23904
OG0008525	HELIO_06052	LYTVA_28939, LYTVA_08083
OG0008525	HELIO_07132	LYTVA_13025, LYTVA_11751
OG0008526	HELIO_06254	LYTVA_24719
OG0008527	HELIO_03963	LYTVA_23443
OG0008529	HELIO_10482	LYTVA_10570
OG0008530	HELIO_01950	LYTVA_04280
OG0008532	HELIO_07901	LYTVA_16193
OG0008534	HELIO_10220	LYTVA_29699
OG0008537	HELIO_08953	LYTVA_04419
OG0008539	HELIO_02748	LYTVA_15595
OG0008541	HELIO_08027	LYTVA_01813, LYTVA_02226
OG0008542	HELIO_02038	LYTVA_01792
OG0008543	HELIO_12469	LYTVA_28828
OG0008545	HELIO_10332	LYTVA_15279, LYTVA_10207
OG0008547	HELIO_00730	LYTVA_09889
OG0008550	HELIO_02865, HELIO_02866	LYTVA_00415
OG0008551	HELIO_12142	LYTVA_01742
OG0008552	HELIO_00421	LYTVA_09709
OG0008555	HELIO_04807	LYTVA_02834
OG0008556	HELIO_00158	LYTVA_27757
OG0008557	HELIO_05069	LYTVA_30176
OG0008560	HELIO_04514	LYTVA_15209
OG0008562	HELIO_03927	LYTVA_15992
OG0008564	HELIO_08955	LYTVA_30059
OG0008565	HELIO_02182	LYTVA_18129
OG0008567	HELIO_06350	LYTVA_19943
OG0008568	HELIO_00367	LYTVA_21149
OG0008568	HELIO_07974	LYTVA_22459
OG0008568	HELIO_04921	LYTVA_25136
OG0008569	HELIO_03993	LYTVA_29563, LYTVA_00213
OG0008571	HELIO_01645	LYTVA_21603
OG0008573	HELIO_05582	LYTVA_29754
OG0008574	HELIO_06705	LYTVA_01754, LYTVA_17265, LYTVA_16478, LYTVA_17269
OG0008575	HELIO_12752	LYTVA_23380
OG0008577	HELIO_07004, HELIO_11912	LYTVA_26643
OG0008578	HELIO_02266	LYTVA_16234
OG0008579	HELIO_00337	LYTVA_11211
OG0008582	HELIO_11502	LYTVA_03893
OG0008583	HELIO_03176	LYTVA_14390
OG0008585	HELIO_09147	LYTVA_28378
OG0008586	HELIO_01864	LYTVA_04826
OG0008587	HELIO_07868	LYTVA_10247, LYTVA_28483
OG0008589	HELIO_05016	LYTVA_21900
OG0008590	HELIO_03852	LYTVA_25064
OG0008591	HELIO_06642	LYTVA_07933, LYTVA_03349
OG0008592	HELIO_03851	LYTVA_00544
OG0008593	HELIO_09933	LYTVA_00820
OG0008594	HELIO_10269	LYTVA_10869
OG0008595	HELIO_11377	LYTVA_15034, LYTVA_25260
OG0008597	HELIO_11615	LYTVA_11676
OG0008598	HELIO_05784	LYTVA_24064
OG0008599	HELIO_04605	LYTVA_03613
OG0008599	HELIO_01725	LYTVA_00658
OG0008600	HELIO_07556	LYTVA_03845
OG0008602	HELIO_12291	LYTVA_18709
OG0008605	HELIO_10748	LYTVA_26602
OG0008608	HELIO_11703	LYTVA_10146, LYTVA_26841, LYTVA_06514
OG0008610	HELIO_08855	LYTVA_02173
OG0008611	HELIO_09253	LYTVA_25423
OG0008613	HELIO_06232	LYTVA_14706
OG0008614	HELIO_01515	LYTVA_22529
OG0008615	HELIO_06259, HELIO_00259	LYTVA_21598
OG0008615	HELIO_05295	LYTVA_03543, LYTVA_03544, LYTVA_08859, LYTVA_13268, LYTVA_17463
OG0008617	HELIO_08155	LYTVA_05079
OG0008619	HELIO_03456	LYTVA_30210
OG0008624	HELIO_02048	LYTVA_06881
OG0008625	HELIO_05860	LYTVA_00028
OG0008625	HELIO_06915	LYTVA_06999, LYTVA_20854
OG0008625	HELIO_08128	LYTVA_06996
OG0008628	HELIO_06307	LYTVA_12235
OG0008629	HELIO_09067	LYTVA_08416
OG0008632	HELIO_05631	LYTVA_24775
OG0008634	HELIO_09194	LYTVA_23237
OG0008636	HELIO_09586	LYTVA_00110
OG0008641	HELIO_02334	LYTVA_03737
OG0008642	HELIO_06407	LYTVA_08546
OG0008643	HELIO_01813	LYTVA_02276
OG0008646	HELIO_11580	LYTVA_06942
OG0008647	HELIO_03614	LYTVA_26431
OG0008648	HELIO_07337	LYTVA_10460
OG0008649	HELIO_12743	LYTVA_09612
OG0008651	HELIO_07653	LYTVA_16455
OG0008653	HELIO_08766	LYTVA_27637
OG0008654	HELIO_05189	LYTVA_25065
OG0008656	HELIO_05702	LYTVA_00849
OG0008658	HELIO_01843	LYTVA_17572
OG0008662	HELIO_07636	LYTVA_13677
OG0008663	HELIO_09883	LYTVA_22140
OG0008664	HELIO_07966	LYTVA_26861
OG0008666	HELIO_06627	LYTVA_03644
OG0008668	HELIO_01432	LYTVA_10605, LYTVA_03507
OG0008671	HELIO_02448	LYTVA_23218
OG0008673	HELIO_11675	LYTVA_04379
OG0008675	HELIO_08054	LYTVA_23577
OG0008679	HELIO_12343	LYTVA_03934, LYTVA_14277, LYTVA_28594, LYTVA_00869
OG0008681	HELIO_01222	LYTVA_25571, LYTVA_25570
OG0008683	HELIO_11487	LYTVA_01498
OG0008684	HELIO_03734	LYTVA_24932
OG0008693	HELIO_04629	LYTVA_27290
OG0008694	HELIO_03959	LYTVA_11165
OG0008695	HELIO_00973	LYTVA_15723
OG0008696	HELIO_09222	LYTVA_28187
OG0008698	HELIO_01424	LYTVA_08540
OG0008730	HELIO_11299	LYTVA_28225, LYTVA_28227, LYTVA_23419, LYTVA_23425, LYTVA_29934, LYTVA_14955, LYTVA_11750, LYTVA_29086, LYTVA_23470, LYTVA_00710, LYTVA_01775, LYTVA_00707, LYTVA_07916
OG0008753	HELIO_11190	LYTVA_04069
OG0008757	HELIO_03175	LYTVA_25334
OG0008760	HELIO_06810	LYTVA_14498
OG0008763	HELIO_01094	LYTVA_02484
OG0008766	HELIO_06833	LYTVA_08250
OG0008767	HELIO_06203	LYTVA_03456, LYTVA_19818
OG0008769	HELIO_01156	LYTVA_07036
OG0008770	HELIO_01817	LYTVA_12704
OG0008771	HELIO_03781	LYTVA_21212
OG0008772	HELIO_11265	LYTVA_29715
OG0008773	HELIO_09233	LYTVA_16581
OG0008774	HELIO_05817	LYTVA_28782
OG0008775	HELIO_05836	LYTVA_25560
OG0008778	HELIO_11813	LYTVA_04825
OG0008779	HELIO_05863	LYTVA_04016
OG0008781	HELIO_06846	LYTVA_07417
OG0008782	HELIO_07165	LYTVA_04581
OG0008784	HELIO_08915	LYTVA_25942
OG0008785	HELIO_12253	LYTVA_14242
OG0008786	HELIO_10693	LYTVA_18231
OG0008789	HELIO_09721	LYTVA_14608
OG0008790	HELIO_01900	LYTVA_27047
OG0008791	HELIO_07329	LYTVA_10137
OG0008793	HELIO_00397	LYTVA_21942
OG0008794	HELIO_06723	LYTVA_15613
OG0008795	HELIO_11892	LYTVA_02981, LYTVA_17530
OG0008796	HELIO_08204	LYTVA_22579
OG0008797	HELIO_02586	LYTVA_09507
OG0008798	HELIO_01453	LYTVA_01745
OG0008800	HELIO_02447	LYTVA_13678
OG0008801	HELIO_08888	LYTVA_11166
OG0008804	HELIO_03758	LYTVA_25393
OG0008805	HELIO_10374	LYTVA_06019
OG0008806	HELIO_12079	LYTVA_07991
OG0008809	HELIO_12499	LYTVA_19483
OG0008810	HELIO_12784	LYTVA_21309
OG0008811	HELIO_09558	LYTVA_22364
OG0008812	HELIO_11622	LYTVA_10590
OG0008813	HELIO_09800	LYTVA_19644, LYTVA_05899
OG0008817	HELIO_09062	LYTVA_27354
OG0008818	HELIO_04950	LYTVA_08955
OG0008820	HELIO_01345	LYTVA_25884
OG0008825	HELIO_12640	LYTVA_05940
OG0008826	HELIO_04061	LYTVA_02924
OG0008832	HELIO_06333	LYTVA_03726
OG0008833	HELIO_02997	LYTVA_09411
OG0008834	HELIO_11877	LYTVA_18154
OG0008835	HELIO_07846	LYTVA_19752, LYTVA_17425
OG0008836	HELIO_01443	LYTVA_08876
OG0008838	HELIO_01127	LYTVA_28300
OG0008840	HELIO_12138	LYTVA_22361
OG0008841	HELIO_06200	LYTVA_18447
OG0008842	HELIO_08261	LYTVA_25843
OG0008843	HELIO_06981	LYTVA_01716
OG0008845	HELIO_09038	LYTVA_02661
OG0008846	HELIO_09090	LYTVA_07720, LYTVA_14965
OG0008847	HELIO_09444	LYTVA_17886
OG0008851	HELIO_09016	LYTVA_07035, LYTVA_18013
OG0008853	HELIO_03861	LYTVA_03855
OG0008854	HELIO_10832	LYTVA_10188, LYTVA_11662
OG0008855	HELIO_03667	LYTVA_17049
OG0008857	HELIO_06917	LYTVA_00103
OG0008858	HELIO_07233	LYTVA_24237
OG0008859	HELIO_08303	LYTVA_06905
OG0008860	HELIO_05088	LYTVA_01895, LYTVA_20386
OG0008861	HELIO_07867	LYTVA_22428
OG0008862	HELIO_04992	LYTVA_10759
OG0008863	HELIO_11663	LYTVA_29430
OG0008864	HELIO_03392	LYTVA_06946
OG0008865	HELIO_09158	LYTVA_17040
OG0008866	HELIO_05077	LYTVA_27761, LYTVA_10318
OG0008868	HELIO_01131	LYTVA_20794
OG0008869	HELIO_04678	LYTVA_08891
OG0008869	HELIO_08068	LYTVA_21345
OG0008870	HELIO_01663	LYTVA_26140
OG0008874	HELIO_07924	LYTVA_03363
OG0008874	HELIO_06023	LYTVA_23497, LYTVA_18252
OG0008875	HELIO_10730	LYTVA_26401
OG0008877	HELIO_04838	LYTVA_25290
OG0008878	HELIO_01177	LYTVA_27382
OG0008879	HELIO_12641	LYTVA_30173, LYTVA_04198
OG0008880	HELIO_03191	LYTVA_04406
OG0008881	HELIO_09708	LYTVA_06434
OG0008882	HELIO_04271	LYTVA_28989
OG0008886	HELIO_10278, HELIO_10277	LYTVA_06104, LYTVA_03533
OG0008887	HELIO_09152	LYTVA_09051
OG0008888	HELIO_04179	LYTVA_16798
OG0008894	HELIO_08505	LYTVA_04529
OG0008896	HELIO_09895	LYTVA_04119, LYTVA_01727
OG0008897	HELIO_05110	LYTVA_10355
OG0008908	HELIO_04186	LYTVA_08066
OG0008911	HELIO_05853	LYTVA_15681
OG0008916	HELIO_09422	LYTVA_21283
OG0008919	HELIO_02088	LYTVA_24330, LYTVA_24332
OG0008921	HELIO_04093	LYTVA_16007
OG0008923	HELIO_06923	LYTVA_17052, LYTVA_14228
OG0008926	HELIO_11824	LYTVA_02812
OG0008927	HELIO_11802	LYTVA_00372
OG0008928	HELIO_05821	LYTVA_25565
OG0008929	HELIO_10365	LYTVA_29558
OG0008930	HELIO_03360	LYTVA_15239, LYTVA_17048
OG0008931	HELIO_04332	LYTVA_16560
OG0008934	HELIO_12047	LYTVA_10593
OG0008935	HELIO_07258	LYTVA_06783, LYTVA_29809
OG0008940	HELIO_08660	LYTVA_01374
OG0008941	HELIO_04905	LYTVA_23105
OG0008942	HELIO_10925	LYTVA_01132
OG0008945	HELIO_06050	LYTVA_25023
OG0008947	HELIO_12059	LYTVA_10524
OG0008951	HELIO_11694	LYTVA_29442, LYTVA_07569
OG0008959	HELIO_04258	LYTVA_02511
OG0008988	HELIO_10556	LYTVA_15278
OG0009015	HELIO_11594	LYTVA_01831, LYTVA_10431, LYTVA_09734
OG0009015	HELIO_08584	LYTVA_19621, LYTVA_24969, LYTVA_15005, LYTVA_05563, LYTVA_27045, LYTVA_09684, LYTVA_15639, LYTVA_19116, LYTVA_03308, LYTVA_06959, LYTVA_14960, LYTVA_02411, LYTVA_00050, LYTVA_04833, LYTVA_26230, LYTVA_24382
OG0009043	HELIO_09252	LYTVA_02166
OG0009046	HELIO_04528	LYTVA_02011, LYTVA_15978, LYTVA_03538, LYTVA_26473, LYTVA_01063, LYTVA_19501
OG0009047	HELIO_12599	LYTVA_11255
OG0009048	HELIO_11604	LYTVA_03612
OG0009054	HELIO_08166	LYTVA_06057
OG0009055	HELIO_04944	LYTVA_19149, LYTVA_01287
OG0009057	HELIO_06491	LYTVA_26930
OG0009059	HELIO_09056	LYTVA_18681, LYTVA_19586
OG0009060	HELIO_02298	LYTVA_24570, LYTVA_00017
OG0009061	HELIO_12009	LYTVA_08774
OG0009063	HELIO_01440	LYTVA_22886
OG0009066	HELIO_11209	LYTVA_28154
OG0009067	HELIO_01845	LYTVA_11267
OG0009073	HELIO_03383	LYTVA_03790, LYTVA_26505, LYTVA_18465, LYTVA_12142
OG0009074	HELIO_08933	LYTVA_04683
OG0009075	HELIO_02359	LYTVA_21320
OG0009076	HELIO_05742	LYTVA_12377
OG0009080	HELIO_09664	LYTVA_04166
OG0009081	HELIO_03808	LYTVA_07207
OG0009082	HELIO_08882	LYTVA_05419
OG0009083	HELIO_08474	LYTVA_13253
OG0009084	HELIO_09844	LYTVA_04521
OG0009086	HELIO_09768	LYTVA_02347
OG0009087	HELIO_01570	LYTVA_28688, LYTVA_10047
OG0009089	HELIO_12737	LYTVA_25225, LYTVA_04857
OG0009090	HELIO_09751	LYTVA_17604
OG0009091	HELIO_06717	LYTVA_15389
OG0009093	HELIO_10412	LYTVA_14565
OG0009095	HELIO_03211	LYTVA_15147
OG0009096	HELIO_12762	LYTVA_13380
OG0009099	HELIO_01302	LYTVA_07676
OG0009100	HELIO_07507	LYTVA_10925
OG0009101	HELIO_11568	LYTVA_16095
OG0009102	HELIO_08078	LYTVA_24774
OG0009103	HELIO_06632, HELIO_03696	LYTVA_03278, LYTVA_17761
OG0009106	HELIO_11546	LYTVA_27318
OG0009107	HELIO_11247	LYTVA_11136, LYTVA_14982
OG0009109	HELIO_10774, HELIO_10776	LYTVA_26579
OG0009111	HELIO_04319	LYTVA_19118
OG0009112	HELIO_04055	LYTVA_11972
OG0009117	HELIO_08942	LYTVA_27698
OG0009118	HELIO_12118, HELIO_12117	LYTVA_03636
OG0009119	HELIO_01956	LYTVA_03415
OG0009125	HELIO_09920	LYTVA_00727
OG0009126	HELIO_07575, HELIO_01903, HELIO_01053	LYTVA_24678
OG0009129	HELIO_00783	LYTVA_16939
OG0009130	HELIO_00667	LYTVA_18291
OG0009131	HELIO_12159	LYTVA_07437
OG0009133	HELIO_01743	LYTVA_27782
OG0009135	HELIO_01368	LYTVA_06493
OG0009136	HELIO_09124	LYTVA_13214
OG0009137	HELIO_05141	LYTVA_18767
OG0009138	HELIO_11372	LYTVA_15017
OG0009140	HELIO_07981	LYTVA_18043
OG0009144	HELIO_02496	LYTVA_27962
OG0009144	HELIO_04940	LYTVA_10448
OG0009145	HELIO_09594	LYTVA_09466
OG0009146	HELIO_10352	LYTVA_24315, LYTVA_02010
OG0009148	HELIO_11522	LYTVA_29472
OG0009149	HELIO_02626	LYTVA_23244
OG0009150	HELIO_03017	LYTVA_05696
OG0009151	HELIO_00652	LYTVA_15968
OG0009155	HELIO_10968	LYTVA_20643
OG0009156	HELIO_10447	LYTVA_05164, LYTVA_17953
OG0009160	HELIO_00522	LYTVA_26839
OG0009163	HELIO_02779	LYTVA_13089
OG0009164	HELIO_06002	LYTVA_19105
OG0009165	HELIO_10133	LYTVA_24801
OG0009166	HELIO_09927	LYTVA_25516
OG0009167	HELIO_07649	LYTVA_15895
OG0009168	HELIO_01129	LYTVA_23098
OG0009169	HELIO_06836	LYTVA_02938
OG0009170	HELIO_03607	LYTVA_14421
OG0009171	HELIO_04345	LYTVA_06633
OG0009172	HELIO_02171	LYTVA_21612
OG0009178	HELIO_09330	LYTVA_21224
OG0009179	HELIO_07806	LYTVA_09024
OG0009181	HELIO_08681	LYTVA_01218
OG0009185	HELIO_11992	LYTVA_05621
OG0009190	HELIO_03517	LYTVA_02042
OG0009193	HELIO_11238	LYTVA_03904
OG0009194	HELIO_01442	LYTVA_24497
OG0009217	HELIO_01626	LYTVA_00239
OG0009231	HELIO_07940, HELIO_07939	LYTVA_30040
OG0009250	HELIO_06513	LYTVA_08228, LYTVA_19492, LYTVA_19598, LYTVA_19599, LYTVA_19591, LYTVA_16573, LYTVA_19592
OG0009288	HELIO_01075	LYTVA_09180
OG0009291	HELIO_09864	LYTVA_17410, LYTVA_13328, LYTVA_13327
OG0009292	HELIO_11464	LYTVA_12058
OG0009293	HELIO_11639	LYTVA_29636
OG0009298	HELIO_08684	LYTVA_04193, LYTVA_23614
OG0009299	HELIO_01895	LYTVA_28114
OG0009301	HELIO_07607	LYTVA_26080
OG0009305	HELIO_09354	LYTVA_27816
OG0009306	HELIO_06601	LYTVA_24312
OG0009306	HELIO_07370, HELIO_08041	LYTVA_27234
OG0009307	HELIO_03119	LYTVA_08826
OG0009309	HELIO_10098	LYTVA_22239
OG0009313	HELIO_01535	LYTVA_10547
OG0009314	HELIO_01344	LYTVA_21822
OG0009315	HELIO_05387	LYTVA_11717, LYTVA_07021
OG0009316	HELIO_07826	LYTVA_21162, LYTVA_21170
OG0009318	HELIO_00557	LYTVA_10427
OG0009320	HELIO_09249, HELIO_01949	LYTVA_20662
OG0009322	HELIO_08160	LYTVA_04163
OG0009324	HELIO_05640, HELIO_04637	LYTVA_23527
OG0009325	HELIO_08005	LYTVA_01673
OG0009328	HELIO_05199	LYTVA_18301
OG0009329	HELIO_01192	LYTVA_14116
OG0009329	HELIO_03535, HELIO_05354	LYTVA_14117
OG0009333	HELIO_02410	LYTVA_25033
OG0009336	HELIO_09994	LYTVA_09704
OG0009337	HELIO_10895	LYTVA_24834
OG0009341	HELIO_02792	LYTVA_25901
OG0009343	HELIO_06331	LYTVA_17401
OG0009346	HELIO_04285	LYTVA_09387
OG0009347	HELIO_03610	LYTVA_02901
OG0009350	HELIO_08383	LYTVA_10589
OG0009351	HELIO_04576	LYTVA_16543, LYTVA_00764
OG0009352	HELIO_11724	LYTVA_00670
OG0009353	HELIO_09956	LYTVA_29521, LYTVA_24872
OG0009354	HELIO_04307	LYTVA_09055
OG0009355	HELIO_07761	LYTVA_17860
OG0009356	HELIO_00901	LYTVA_28958
OG0009361	HELIO_08406	LYTVA_10764
OG0009367	HELIO_07146	LYTVA_21002, LYTVA_02538, LYTVA_07125, LYTVA_17506, LYTVA_08946, LYTVA_04646, LYTVA_21066, LYTVA_17233, LYTVA_28934, LYTVA_26678
OG0009368	HELIO_06159	LYTVA_04351
OG0009369	HELIO_01348	LYTVA_17897
OG0009370	HELIO_04388	LYTVA_22119
OG0009372	HELIO_00471	LYTVA_26550
OG0009373	HELIO_07520	LYTVA_08557
OG0009374	HELIO_01682	LYTVA_01241
OG0009375	HELIO_05286	LYTVA_23374
OG0009376	HELIO_03733	LYTVA_26953
OG0009377	HELIO_08212	LYTVA_28545, LYTVA_03707
OG0009378	HELIO_11451	LYTVA_03283
OG0009383	HELIO_07586	LYTVA_01599
OG0009387	HELIO_01031	LYTVA_25897
OG0009388	HELIO_12276	LYTVA_07264
OG0009389	HELIO_07699	LYTVA_07263, LYTVA_23823
OG0009390	HELIO_01931	LYTVA_14220
OG0009391	HELIO_10384	LYTVA_19913
OG0009393	HELIO_04855	LYTVA_25116
OG0009394	HELIO_05975	LYTVA_00425
OG0009395	HELIO_06772	LYTVA_02439, LYTVA_22438
OG0009397	HELIO_12603	LYTVA_22360
OG0009399	HELIO_05225	LYTVA_16860
OG0009400	HELIO_00648	LYTVA_02103
OG0009402	HELIO_06909	LYTVA_17721
OG0009404	HELIO_03194	LYTVA_02202
OG0009405	HELIO_01079	LYTVA_08004
OG0009406	HELIO_07582	LYTVA_29114
OG0009407	HELIO_11726	LYTVA_00556
OG0009408	HELIO_01581, HELIO_01582	LYTVA_01146
OG0009412	HELIO_10229	LYTVA_18946, LYTVA_11934
OG0009413	HELIO_07724	LYTVA_29560
OG0009417	HELIO_04757	LYTVA_17388, LYTVA_04286
OG0009423	HELIO_05261	LYTVA_25732
OG0009424	HELIO_02278	LYTVA_14937
OG0009425	HELIO_11098	LYTVA_10443
