Orthogroup	HELIO_ok	STRPU_ok
OG0007155	HELIO_12399	STRPU_02582, STRPU_19944
OG0007156	HELIO_08121	STRPU_09344, STRPU_09347
OG0007156	HELIO_11707	STRPU_10028
OG0007158	HELIO_04172	STRPU_24870
OG0007159	HELIO_10350	STRPU_19748
OG0007160	HELIO_04515	STRPU_26136
OG0007161	HELIO_03043	STRPU_26316
OG0007162	HELIO_11780	STRPU_03691
OG0007163	HELIO_04816	STRPU_26355
OG0007164	HELIO_04104	STRPU_18028
OG0007165	HELIO_07174	STRPU_02913
OG0007168	HELIO_01974	STRPU_13699
OG0007170	HELIO_06125	STRPU_04956
OG0007170	HELIO_00758	STRPU_13610, STRPU_02453
OG0007173	HELIO_07975	STRPU_11070
OG0007174	HELIO_10174	STRPU_25426
OG0007175	HELIO_01496	STRPU_12623
OG0007177	HELIO_09991	STRPU_20617
OG0007178	HELIO_08375	STRPU_19759
OG0007179	HELIO_01221	STRPU_23275
OG0007180	HELIO_05806	STRPU_27146
OG0007181	HELIO_00946	STRPU_23088
OG0007182	HELIO_05171	STRPU_06115
OG0007183	HELIO_10857	STRPU_02264
OG0007187	HELIO_08131	STRPU_22257, STRPU_22258
OG0007188	HELIO_00663	STRPU_13438
OG0007191	HELIO_12367	STRPU_19239
OG0007192	HELIO_11714	STRPU_13230, STRPU_13214
OG0007198	HELIO_12458	STRPU_12653
OG0007200	HELIO_01173	STRPU_04671, STRPU_04639
OG0007209	HELIO_03954	STRPU_15485
OG0007248	HELIO_03566	STRPU_25740
OG0007250	HELIO_11796	STRPU_06687, STRPU_06686
OG0007251	HELIO_11645	STRPU_27320
OG0007252	HELIO_11869	STRPU_04282
OG0007253	HELIO_05519	STRPU_26033
OG0007254	HELIO_04453	STRPU_11452
OG0007255	HELIO_05330	STRPU_13724
OG0007256	HELIO_08417	STRPU_08227
OG0007258	HELIO_08742	STRPU_27109
OG0007260	HELIO_06588	STRPU_21240, STRPU_21242
OG0007261	HELIO_02263	STRPU_01834, STRPU_19307
OG0007264	HELIO_05781	STRPU_26261, STRPU_26263
OG0007266	HELIO_07853	STRPU_23277
OG0007267	HELIO_10107	STRPU_00677, STRPU_18949
OG0007268	HELIO_01343	STRPU_06567, STRPU_06532
OG0007269	HELIO_06147	STRPU_24818
OG0007270	HELIO_02939	STRPU_07012
OG0007271	HELIO_05682	STRPU_08340
OG0007272	HELIO_10735	STRPU_11339
OG0007273	HELIO_09450	STRPU_11816
OG0007275	HELIO_03674	STRPU_23580
OG0007276	HELIO_06599	STRPU_26763, STRPU_26749
OG0007277	HELIO_09947	STRPU_20592
OG0007278	HELIO_08519	STRPU_05512
OG0007279	HELIO_03749	STRPU_15002
OG0007280	HELIO_00512	STRPU_07782
OG0007281	HELIO_07427	STRPU_08257
OG0007282	HELIO_12150	STRPU_02557, STRPU_14767
OG0007283	HELIO_09223	STRPU_17745
OG0007285	HELIO_10649	STRPU_18094, STRPU_01782
OG0007286	HELIO_00622	STRPU_26916
OG0007288	HELIO_09454	STRPU_04090
OG0007289	HELIO_09914	STRPU_16537, STRPU_16557
OG0007291	HELIO_12578	STRPU_25328
OG0007292	HELIO_01083	STRPU_03997, STRPU_03991
OG0007295	HELIO_00595	STRPU_04865
OG0007296	HELIO_03612	STRPU_12923
OG0007297	HELIO_08956	STRPU_08492
OG0007298	HELIO_08869	STRPU_05120, STRPU_05046
OG0007299	HELIO_08694	STRPU_10020
OG0007300	HELIO_02004	STRPU_02386, STRPU_13690
OG0007301	HELIO_00411	STRPU_25284
OG0007302	HELIO_02030	STRPU_04986
OG0007304	HELIO_12205	STRPU_25058
OG0007305	HELIO_03112	STRPU_03512, STRPU_03557
OG0007307	HELIO_05717	STRPU_21523
OG0007308	HELIO_09689	STRPU_24086
OG0007309	HELIO_10219	STRPU_21324
OG0007310	HELIO_05771	STRPU_01481, STRPU_13767
OG0007312	HELIO_09830	STRPU_08083
OG0007313	HELIO_04919	STRPU_20007
OG0007314	HELIO_12687	STRPU_20759
OG0007315	HELIO_08447	STRPU_03454, STRPU_03465
OG0007315	HELIO_05947	STRPU_25831
OG0007316	HELIO_07362	STRPU_15072
OG0007317	HELIO_09791	STRPU_07547, STRPU_00579
OG0007318	HELIO_03980	STRPU_22848
OG0007319	HELIO_07489	STRPU_08052
OG0007320	HELIO_09747	STRPU_26603
OG0007321	HELIO_04170	STRPU_21053
OG0007322	HELIO_07072	STRPU_19439
OG0007324	HELIO_12544, HELIO_06541	STRPU_25929
OG0007325	HELIO_09200	STRPU_25926
OG0007326	HELIO_09034	STRPU_22222
OG0007327	HELIO_05229	STRPU_06119, STRPU_06118
OG0007328	HELIO_09442	STRPU_10332
OG0007329	HELIO_09969	STRPU_19648, STRPU_19673
OG0007330	HELIO_04133	STRPU_05861
OG0007331	HELIO_08039	STRPU_24837
OG0007332	HELIO_04769	STRPU_05295
OG0007333	HELIO_07199	STRPU_06789
OG0007334	HELIO_03472	STRPU_23387
OG0007335	HELIO_11949	STRPU_20669
OG0007336	HELIO_06667	STRPU_18133
OG0007337	HELIO_10954	STRPU_24204, STRPU_01095
OG0007338	HELIO_10759	STRPU_04821, STRPU_00737
OG0007339	HELIO_09640	STRPU_07259, STRPU_07233
OG0007340	HELIO_03582	STRPU_19772, STRPU_00798
OG0007341	HELIO_11684	STRPU_19846
OG0007343	HELIO_03412	STRPU_18619
OG0007344	HELIO_08609	STRPU_20653
OG0007345	HELIO_06260	STRPU_04442
OG0007347	HELIO_09177	STRPU_10302
OG0007348	HELIO_09120	STRPU_06881
OG0007349	HELIO_06468	STRPU_14564
OG0007350	HELIO_12583	STRPU_22522
OG0007351	HELIO_08688	STRPU_22241
OG0007352	HELIO_08083	STRPU_14587
OG0007353	HELIO_01295	STRPU_25301
OG0007354	HELIO_02659	STRPU_22260
OG0007355	HELIO_04351	STRPU_15597, STRPU_02210
OG0007356	HELIO_07064	STRPU_23252
OG0007357	HELIO_06223	STRPU_13551, STRPU_21081
OG0007358	HELIO_03013	STRPU_27057
OG0007359	HELIO_11166	STRPU_25482
OG0007360	HELIO_05459	STRPU_03316
OG0007361	HELIO_01627	STRPU_27148
OG0007363	HELIO_01853	STRPU_05741
OG0007364	HELIO_03012	STRPU_05709
OG0007365	HELIO_09060	STRPU_18947, STRPU_00679
OG0007366	HELIO_05623	STRPU_27137
OG0007367	HELIO_11916	STRPU_18783
OG0007368	HELIO_09902	STRPU_12825
OG0007369	HELIO_07842	STRPU_00868, STRPU_14055
OG0007370	HELIO_02554	STRPU_14791
OG0007371	HELIO_02928	STRPU_09928
OG0007372	HELIO_05741	STRPU_21524
OG0007373	HELIO_10252	STRPU_13813
OG0007375	HELIO_06007	STRPU_17205
OG0007377	HELIO_08244	STRPU_20182
OG0007378	HELIO_05336	STRPU_06538, STRPU_06562
OG0007379	HELIO_03559	STRPU_21812
OG0007380	HELIO_02244, HELIO_04235	STRPU_26202
OG0007381	HELIO_07625	STRPU_08535
OG0007383	HELIO_08619, HELIO_08621	STRPU_17717
OG0007384	HELIO_05152	STRPU_17097, STRPU_17092
OG0007385	HELIO_03304	STRPU_12849, STRPU_16793
OG0007386	HELIO_09551	STRPU_00585, STRPU_07551
OG0007387	HELIO_09254	STRPU_20146
OG0007388	HELIO_11355	STRPU_18808, STRPU_00248
OG0007389	HELIO_03631	STRPU_19911
OG0007390	HELIO_04593	STRPU_00928, STRPU_00924, STRPU_08894
OG0007391	HELIO_09468	STRPU_15363
OG0007392	HELIO_06732	STRPU_18506
OG0007393	HELIO_09515	STRPU_21066
OG0007395	HELIO_10203	STRPU_08491
OG0007396	HELIO_00896	STRPU_25330
OG0007397	HELIO_06855	STRPU_19337
OG0007398	HELIO_03797	STRPU_20171
OG0007399	HELIO_10834	STRPU_17778
OG0007400	HELIO_02129	STRPU_06112
OG0007402	HELIO_00636	STRPU_08741, STRPU_01428
OG0007403	HELIO_01171	STRPU_09636
OG0007404	HELIO_08307	STRPU_12023
OG0007405	HELIO_03624	STRPU_15404
OG0007406	HELIO_00793	STRPU_15405
OG0007407	HELIO_01901	STRPU_04194
OG0007408	HELIO_09431	STRPU_24473
OG0007409	HELIO_06116	STRPU_24311
OG0007410	HELIO_07916	STRPU_08354
OG0007411	HELIO_05076	STRPU_22952
OG0007412	HELIO_02238	STRPU_17752
OG0007413	HELIO_09705	STRPU_00856, STRPU_14064
OG0007414	HELIO_08640	STRPU_18143
OG0007415	HELIO_02421	STRPU_25101
OG0007416	HELIO_02849	STRPU_05170, STRPU_05091
OG0007417	HELIO_08832	STRPU_14291, STRPU_14275
OG0007418	HELIO_11504	STRPU_02551, STRPU_14772
OG0007419	HELIO_03480	STRPU_08298
OG0007420	HELIO_09281	STRPU_11310, STRPU_11309, STRPU_11293
OG0007421	HELIO_09011	STRPU_24065
OG0007422	HELIO_02252	STRPU_20498
OG0007423	HELIO_11673	STRPU_09089, STRPU_02061
OG0007424	HELIO_07951	STRPU_08374
OG0007425	HELIO_11448	STRPU_05795
OG0007426	HELIO_05054	STRPU_03074
OG0007427	HELIO_07421	STRPU_09854
OG0007428	HELIO_08646	STRPU_13290, STRPU_13297
OG0007429	HELIO_00502	STRPU_22711
OG0007429	HELIO_04959	STRPU_00694
OG0007430	HELIO_03736	STRPU_18054
OG0007432	HELIO_05478	STRPU_11355
OG0007433	HELIO_09161	STRPU_22239
OG0007434	HELIO_06087	STRPU_08100
OG0007435	HELIO_03578	STRPU_25116
OG0007436	HELIO_09859	STRPU_24997
OG0007437	HELIO_01196	STRPU_10305
OG0007438	HELIO_06570	STRPU_05955
OG0007439	HELIO_07267	STRPU_24469
OG0007440	HELIO_03640	STRPU_23267
OG0007441	HELIO_06686	STRPU_24817
OG0007442	HELIO_05360	STRPU_18182
OG0007443	HELIO_11491	STRPU_14986, STRPU_14955
OG0007445	HELIO_06761	STRPU_17417
OG0007446	HELIO_07395	STRPU_14393
OG0007447	HELIO_12442	STRPU_05721, STRPU_05714
OG0007448	HELIO_10085	STRPU_26788
OG0007449	HELIO_12368	STRPU_25291
OG0007450	HELIO_00508	STRPU_20540
OG0007451	HELIO_04606	STRPU_09686
OG0007452	HELIO_07764	STRPU_05729
OG0007453	HELIO_06244	STRPU_08036
OG0007454	HELIO_11972	STRPU_06713
OG0007455	HELIO_12355	STRPU_16892
OG0007456	HELIO_09549	STRPU_01080, STRPU_24220
OG0007458	HELIO_09868	STRPU_18410, STRPU_18444
OG0007459	HELIO_01507	STRPU_00297, STRPU_00286
OG0007460	HELIO_08692	STRPU_21588
OG0007461	HELIO_01865	STRPU_21382
OG0007463	HELIO_00691	STRPU_12572
OG0007464	HELIO_11577	STRPU_01038, STRPU_23402
OG0007465	HELIO_12224	STRPU_14595
OG0007466	HELIO_11051	STRPU_02650, STRPU_16172, STRPU_02649, STRPU_16171
OG0007467	HELIO_08827	STRPU_26510
OG0007468	HELIO_07898	STRPU_10098
OG0007468	HELIO_07900	STRPU_10161
OG0007469	HELIO_07789	STRPU_03231, STRPU_23514, STRPU_03215, STRPU_23516, STRPU_23515
OG0007471	HELIO_09730	STRPU_25367
OG0007472	HELIO_11248	STRPU_26679
OG0007474	HELIO_11271	STRPU_03201
OG0007475	HELIO_09366	STRPU_02943, STRPU_02956
OG0007476	HELIO_04585	STRPU_19093
OG0007477	HELIO_10040	STRPU_16441
OG0007478	HELIO_04114	STRPU_18941, STRPU_15341
OG0007479	HELIO_09941	STRPU_08775
OG0007480	HELIO_07958	STRPU_09560
OG0007481	HELIO_12489	STRPU_15553, STRPU_02246
OG0007482	HELIO_12170	STRPU_10921
OG0007483	HELIO_09027	STRPU_26428
OG0007484	HELIO_06327	STRPU_20892, STRPU_20855
OG0007485	HELIO_11680	STRPU_21383
OG0007486	HELIO_11596	STRPU_04093
OG0007487	HELIO_02561	STRPU_14724
OG0007488	HELIO_09301	STRPU_04869
OG0007490	HELIO_03991	STRPU_24889
OG0007491	HELIO_08829	STRPU_09776
OG0007492	HELIO_02672	STRPU_20454
OG0007494	HELIO_12427	STRPU_14437, STRPU_14454
OG0007495	HELIO_09614	STRPU_25133
OG0007496	HELIO_05033	STRPU_25155
OG0007497	HELIO_04536	STRPU_06101
OG0007498	HELIO_11706	STRPU_07477
OG0007499	HELIO_04404	STRPU_20843, STRPU_20842, STRPU_20880
OG0007500	HELIO_05327	STRPU_25183
OG0007501	HELIO_06537	STRPU_12196
OG0007503	HELIO_10821	STRPU_06365
OG0007504	HELIO_07294	STRPU_09266
OG0007506	HELIO_00968	STRPU_22153
OG0007507	HELIO_05954	STRPU_21650, STRPU_21714
OG0007508	HELIO_01803	STRPU_19349
OG0007509	HELIO_08680	STRPU_18472, STRPU_18429
OG0007510	HELIO_08253	STRPU_24670
OG0007513	HELIO_03291	STRPU_22835
OG0007514	HELIO_08449	STRPU_19287, STRPU_00399
OG0007515	HELIO_02726	STRPU_18519
OG0007517	HELIO_00725	STRPU_12725
OG0007518	HELIO_10823	STRPU_23498
OG0007520	HELIO_01165	STRPU_19057
OG0007521	HELIO_08679	STRPU_21340
OG0007525	HELIO_06830	STRPU_19058
OG0007526	HELIO_06604	STRPU_18886, STRPU_18883, STRPU_18906, STRPU_00781, STRPU_19788, STRPU_18891, STRPU_18889, STRPU_18892, STRPU_25273, STRPU_18881, STRPU_18912, STRPU_18905, STRPU_18884, STRPU_18908, STRPU_18882, STRPU_18911, STRPU_00783, STRPU_19787, STRPU_18880, STRPU_18913, STRPU_19789, STRPU_00782, STRPU_18885
OG0007527	HELIO_08185	STRPU_25511
OG0007528	HELIO_01539	STRPU_20344
OG0007529	HELIO_11571	STRPU_08309
OG0007531	HELIO_12240	STRPU_26815
OG0007533	HELIO_06152	STRPU_10369
OG0007537	HELIO_00900	STRPU_13257
OG0007537	HELIO_02060	STRPU_11208
OG0007538	HELIO_06051	STRPU_09129, STRPU_02102
OG0007539	HELIO_10955	STRPU_10480
OG0007539	HELIO_05904	STRPU_11377
OG0007562	HELIO_02356, HELIO_07268	STRPU_13631, STRPU_03748, STRPU_03772, STRPU_13633, STRPU_02431, STRPU_02432, STRPU_03757, STRPU_03753, STRPU_03765, STRPU_03750, STRPU_03774, STRPU_03773, STRPU_03770, STRPU_03761, STRPU_03767, STRPU_03763, STRPU_03764, STRPU_03766, STRPU_03758, STRPU_03771
OG0007563	HELIO_06140	STRPU_03612
OG0007582	HELIO_04559	STRPU_23581
OG0007583	HELIO_07177	STRPU_10217
OG0007584	HELIO_07569	STRPU_08534
OG0007586	HELIO_01877	STRPU_23321
OG0007587	HELIO_10037	STRPU_08054
OG0007588	HELIO_09210	STRPU_12918
OG0007589	HELIO_07736	STRPU_05858
OG0007591	HELIO_10985	STRPU_24089
OG0007594	HELIO_06012	STRPU_27227
OG0007595	HELIO_10971	STRPU_26820
OG0007597	HELIO_09185	STRPU_16840
OG0007598	HELIO_02686	STRPU_05871
OG0007600	HELIO_09160	STRPU_06011
OG0007601	HELIO_11037	STRPU_04895
OG0007602	HELIO_07630	STRPU_18498
OG0007603	HELIO_01392	STRPU_25672
OG0007604	HELIO_03238	STRPU_25514
OG0007605	HELIO_08599	STRPU_21432, STRPU_21431
OG0007606	HELIO_07848	STRPU_20480
OG0007607	HELIO_03875	STRPU_11445
OG0007609	HELIO_10263	STRPU_06155
OG0007610	HELIO_03990	STRPU_22670
OG0007611	HELIO_01122	STRPU_20758
OG0007612	HELIO_09265	STRPU_12149, STRPU_12117
OG0007614	HELIO_12418	STRPU_25420
OG0007616	HELIO_00580	STRPU_07311
OG0007617	HELIO_01514	STRPU_27119
OG0007618	HELIO_11433	STRPU_17660, STRPU_02260
OG0007619	HELIO_00818	STRPU_11082
OG0007622	HELIO_08743	STRPU_23712
OG0007623	HELIO_00485	STRPU_21885, STRPU_21884
OG0007624	HELIO_03334	STRPU_17423
OG0007625	HELIO_10143	STRPU_17981
OG0007626	HELIO_06920	STRPU_06813
OG0007628	HELIO_12259	STRPU_04985
OG0007629	HELIO_03806	STRPU_26798
OG0007631	HELIO_09565	STRPU_17252
OG0007632	HELIO_08772	STRPU_21185
OG0007633	HELIO_01601, HELIO_04618	STRPU_22913, STRPU_22898
OG0007634	HELIO_08632	STRPU_20702
OG0007635	HELIO_11841	STRPU_04820
OG0007636	HELIO_00299	STRPU_05465
OG0007636	HELIO_00415	STRPU_05464
OG0007637	HELIO_09043	STRPU_20893, STRPU_20856
OG0007638	HELIO_04448	STRPU_22792, STRPU_01951
OG0007639	HELIO_03757	STRPU_04817
OG0007640	HELIO_01947	STRPU_26951
OG0007641	HELIO_06504	STRPU_27406
OG0007642	HELIO_09919	STRPU_22026
OG0007643	HELIO_05958	STRPU_24615
OG0007645	HELIO_08180	STRPU_08498
OG0007646	HELIO_09428	STRPU_05885
OG0007647	HELIO_06564	STRPU_13787
OG0007648	HELIO_11122	STRPU_25029
OG0007649	HELIO_02723	STRPU_10009
OG0007651	HELIO_02073	STRPU_16780
OG0007652	HELIO_06613, HELIO_09950	STRPU_19601
OG0007654	HELIO_09336	STRPU_21932
OG0007656	HELIO_03326	STRPU_22735
OG0007657	HELIO_09924	STRPU_11676
OG0007658	HELIO_08545	STRPU_17693
OG0007659	HELIO_12061	STRPU_22169, STRPU_22176
OG0007660	HELIO_04891	STRPU_26049
OG0007661	HELIO_08189	STRPU_10655
OG0007661	HELIO_08192	STRPU_00544
OG0007662	HELIO_05739	STRPU_21243
OG0007663	HELIO_09052	STRPU_16698, STRPU_16669
OG0007664	HELIO_04897	STRPU_09994
OG0007665	HELIO_01351	STRPU_10331
OG0007666	HELIO_07744	STRPU_09239
OG0007667	HELIO_04334	STRPU_20524
OG0007668	HELIO_03931	STRPU_14387
OG0007669	HELIO_10621	STRPU_23356
OG0007670	HELIO_10218	STRPU_07110
OG0007671	HELIO_05540	STRPU_24947
OG0007672	HELIO_09341	STRPU_17130
OG0007673	HELIO_12156	STRPU_07544, STRPU_00576
OG0007675	HELIO_03407	STRPU_07164
OG0007676	HELIO_07836	STRPU_20181
OG0007679	HELIO_00757	STRPU_10417
OG0007680	HELIO_05007	STRPU_21987, STRPU_21989
OG0007681	HELIO_11068	STRPU_26557
OG0007683	HELIO_01510	STRPU_09942
OG0007684	HELIO_08826	STRPU_20671
OG0007686	HELIO_07993	STRPU_25432
OG0007687	HELIO_01462	STRPU_08938
OG0007688	HELIO_07498	STRPU_13812
OG0007689	HELIO_05912	STRPU_14907
OG0007690	HELIO_01667	STRPU_09461
OG0007691	HELIO_10851	STRPU_18903, STRPU_07661
OG0007692	HELIO_12083	STRPU_08445
OG0007694	HELIO_10450	STRPU_26080
OG0007695	HELIO_05669	STRPU_27322
OG0007696	HELIO_08043	STRPU_22742, STRPU_01896
OG0007697	HELIO_01887	STRPU_15422
OG0007698	HELIO_02873	STRPU_26351
OG0007699	HELIO_00023	STRPU_07472
OG0007699	HELIO_11009	STRPU_07644
OG0007700	HELIO_03540	STRPU_15499
OG0007702	HELIO_01625	STRPU_12514, STRPU_12489
OG0007703	HELIO_00511	STRPU_04278
OG0007704	HELIO_10965	STRPU_24663
OG0007705	HELIO_04144, HELIO_04748	STRPU_04695
OG0007708	HELIO_02843	STRPU_13276
OG0007710	HELIO_01764	STRPU_02804, STRPU_02803
OG0007711	HELIO_03322	STRPU_17114, STRPU_17099
OG0007712	HELIO_06849	STRPU_10119, STRPU_10045
OG0007713	HELIO_05941	STRPU_13904
OG0007714	HELIO_10358	STRPU_05559, STRPU_05617
OG0007715	HELIO_04524	STRPU_15268
OG0007716	HELIO_10507	STRPU_18371
OG0007717	HELIO_08633	STRPU_21970
OG0007718	HELIO_07990	STRPU_02380, STRPU_13696
OG0007719	HELIO_11950	STRPU_10661
OG0007722	HELIO_05263	STRPU_27029
OG0007723	HELIO_12456	STRPU_24016
OG0007724	HELIO_00810	STRPU_24974
OG0007725	HELIO_12431	STRPU_20289
OG0007726	HELIO_01023	STRPU_00545, STRPU_10701
OG0007727	HELIO_07106	STRPU_02375, STRPU_00445
OG0007728	HELIO_09849	STRPU_05337
OG0007729	HELIO_03269	STRPU_25886
OG0007730	HELIO_07341	STRPU_00213, STRPU_25952
OG0007731	HELIO_04468	STRPU_07301, STRPU_07288, STRPU_07295, STRPU_07287, STRPU_07300, STRPU_07281, STRPU_07286, STRPU_07306, STRPU_07305, STRPU_07298, STRPU_07285, STRPU_09351
OG0007732	HELIO_12689	STRPU_09831
OG0007733	HELIO_07297	STRPU_22633
OG0007734	HELIO_11801	STRPU_19011
OG0007735	HELIO_09823	STRPU_14336
OG0007736	HELIO_07658	STRPU_15391
OG0007737	HELIO_09024	STRPU_06889, STRPU_06913
OG0007739	HELIO_03035	STRPU_02301, STRPU_17620
OG0007740	HELIO_09599	STRPU_03741
OG0007741	HELIO_09949	STRPU_21247
OG0007742	HELIO_09075	STRPU_13725, STRPU_16785
OG0007742	HELIO_08718	STRPU_13726
OG0007743	HELIO_10929	STRPU_24127, STRPU_24118
OG0007745	HELIO_04306	STRPU_25603
OG0007746	HELIO_11155	STRPU_21712, STRPU_21648
OG0007747	HELIO_03159	STRPU_18980, STRPU_18966
OG0007748	HELIO_10708	STRPU_21768, STRPU_21704
OG0007749	HELIO_03431	STRPU_22396
OG0007750	HELIO_09626	STRPU_19182
OG0007751	HELIO_06655	STRPU_10275
OG0007752	HELIO_00832	STRPU_06635
OG0007753	HELIO_11261	STRPU_00174
OG0007754	HELIO_02629	STRPU_10555
OG0007755	HELIO_12313	STRPU_12547
OG0007756	HELIO_06807	STRPU_21181
OG0007757	HELIO_07988	STRPU_18160
OG0007759	HELIO_12236	STRPU_20396
OG0007761	HELIO_10949	STRPU_10995, STRPU_00332
OG0007762	HELIO_01739	STRPU_06431
OG0007763	HELIO_06612	STRPU_18521
OG0007764	HELIO_10173	STRPU_27386
OG0007767	HELIO_03760	STRPU_10899
OG0007768	HELIO_10681	STRPU_10831, STRPU_10850
OG0007769	HELIO_12480	STRPU_08985
OG0007770	HELIO_10505	STRPU_14804
OG0007771	HELIO_01646	STRPU_23888
OG0007772	HELIO_01680	STRPU_06020
OG0007773	HELIO_07954	STRPU_06714
OG0007774	HELIO_11728	STRPU_01586, STRPU_13567
OG0007775	HELIO_01482	STRPU_14887
OG0007776	HELIO_06697	STRPU_26802
OG0007778	HELIO_01472	STRPU_25500, STRPU_25501
OG0007779	HELIO_02670	STRPU_13722
OG0007780	HELIO_10535	STRPU_21386
OG0007781	HELIO_09673	STRPU_20710
OG0007782	HELIO_11482	STRPU_04650, STRPU_04628
OG0007783	HELIO_03457	STRPU_08382
OG0007784	HELIO_06523	STRPU_13640, STRPU_02424
OG0007785	HELIO_08627	STRPU_23337
OG0007786	HELIO_09437	STRPU_21038
OG0007787	HELIO_04230	STRPU_21930
OG0007788	HELIO_12530	STRPU_14402
OG0007790	HELIO_08844	STRPU_02139, STRPU_09177
OG0007791	HELIO_00183	STRPU_07025
OG0007792	HELIO_11012	STRPU_15205, STRPU_15262
OG0007792	HELIO_00811	STRPU_15148
OG0007794	HELIO_02740	STRPU_14546
OG0007795	HELIO_09087	STRPU_19188
OG0007796	HELIO_02975	STRPU_27124
OG0007797	HELIO_00566	STRPU_14188
OG0007798	HELIO_11116	STRPU_03729
OG0007799	HELIO_07533	STRPU_22231
OG0007800	HELIO_02307	STRPU_05914
OG0007801	HELIO_01655	STRPU_08682
OG0007802	HELIO_11341	STRPU_08198
OG0007803	HELIO_00912	STRPU_20812
OG0007804	HELIO_02429	STRPU_07109
OG0007805	HELIO_08060	STRPU_02864
OG0007807	HELIO_01066	STRPU_09639
OG0007808	HELIO_12362	STRPU_22704, STRPU_00688
OG0007808	HELIO_10874	STRPU_00690
OG0007809	HELIO_07903	STRPU_01217
OG0007810	HELIO_09745	STRPU_23899
OG0007811	HELIO_00921	STRPU_03731
OG0007812	HELIO_04110	STRPU_22426
OG0007813	HELIO_00743	STRPU_21166, STRPU_21158
OG0007815	HELIO_12778	STRPU_22130
OG0007816	HELIO_07334	STRPU_11279, STRPU_11241
OG0007820	HELIO_11990	STRPU_14551
OG0007822	HELIO_05257	STRPU_23551, STRPU_03794, STRPU_17459, STRPU_22814, STRPU_14075, STRPU_03779, STRPU_27260, STRPU_17389, STRPU_07830, STRPU_01627, STRPU_19331, STRPU_23862, STRPU_01608, STRPU_13658, STRPU_18931
OG0007823	HELIO_08358	STRPU_10202
OG0007824	HELIO_09376	STRPU_06449
OG0007826	HELIO_03122	STRPU_14677
OG0007827	HELIO_06096	STRPU_21248
OG0007828	HELIO_09070	STRPU_22516
OG0007829	HELIO_01759	STRPU_24523
OG0007830	HELIO_08878	STRPU_23024, STRPU_00898
OG0007831	HELIO_12772	STRPU_09308
OG0007832	HELIO_11102	STRPU_20682
OG0007833	HELIO_05559	STRPU_14655
OG0007834	HELIO_01668	STRPU_10327
OG0007835	HELIO_12549	STRPU_18438, STRPU_18480
OG0007836	HELIO_01070	STRPU_02083, STRPU_09114
OG0007837	HELIO_03229	STRPU_05347
OG0007840	HELIO_04802	STRPU_07497
OG0007841	HELIO_12452	STRPU_04794
OG0007842	HELIO_11731	STRPU_13856
OG0007843	HELIO_04963	STRPU_04967
OG0007845	HELIO_05450	STRPU_23996
OG0007846	HELIO_08649	STRPU_25879
OG0007846	HELIO_12188	STRPU_12616
OG0007847	HELIO_07843	STRPU_18803
OG0007848	HELIO_04240	STRPU_17665, STRPU_02256
OG0007850	HELIO_05804	STRPU_11144
OG0007851	HELIO_08350	STRPU_25916
OG0007854	HELIO_05486	STRPU_17077
OG0007857	HELIO_07232	STRPU_05228
OG0007858	HELIO_05719	STRPU_10385
OG0007859	HELIO_08952	STRPU_13382, STRPU_13362
OG0007862	HELIO_00366	STRPU_25121
OG0007883	HELIO_00624	STRPU_03975, STRPU_10732, STRPU_10730, STRPU_25976, STRPU_03974, STRPU_06973, STRPU_03979, STRPU_07736, STRPU_07354, STRPU_10345, STRPU_10323, STRPU_01857, STRPU_06974, STRPU_06990, STRPU_07460, STRPU_08639, STRPU_10324, STRPU_07347, STRPU_07353, STRPU_06968, STRPU_06969, STRPU_06971
OG0007884	HELIO_04773	STRPU_02889, STRPU_02847, STRPU_02890, STRPU_03158, STRPU_03156, STRPU_03168, STRPU_03173, STRPU_00261, STRPU_03122, STRPU_17867, STRPU_03170, STRPU_13070, STRPU_00164, STRPU_00260, STRPU_03144, STRPU_03152, STRPU_13046, STRPU_03149, STRPU_03157
OG0007907	HELIO_03530	STRPU_24934
OG0007908	HELIO_08170	STRPU_25541, STRPU_00808
OG0007911	HELIO_11434	STRPU_01387, STRPU_08771
OG0007912	HELIO_01267	STRPU_15412
OG0007916	HELIO_05089	STRPU_18067
OG0007917	HELIO_07148	STRPU_05212
OG0007918	HELIO_04419	STRPU_14375
OG0007920	HELIO_03184, HELIO_00553	STRPU_26347
OG0007921	HELIO_09544	STRPU_26448
OG0007924	HELIO_11347	STRPU_26419
OG0007926	HELIO_01370	STRPU_08883, STRPU_00937
OG0007927	HELIO_09579	STRPU_22375
OG0007928	HELIO_04966	STRPU_12773, STRPU_12511, STRPU_12486, STRPU_12772, STRPU_02361
OG0007929	HELIO_03658	STRPU_26184
OG0007931	HELIO_00059	STRPU_05870
OG0007932	HELIO_01358	STRPU_24833
OG0007933	HELIO_12085	STRPU_11844
OG0007935	HELIO_04002	STRPU_17390
OG0007937	HELIO_07186	STRPU_20783
OG0007938	HELIO_02363	STRPU_23539
OG0007939	HELIO_11553	STRPU_01898, STRPU_22744
OG0007940	HELIO_02193	STRPU_21856
OG0007941	HELIO_04750	STRPU_07421
OG0007943	HELIO_05542	STRPU_17782
OG0007944	HELIO_02142	STRPU_05221
OG0007945	HELIO_04359	STRPU_19882
OG0007947	HELIO_01214	STRPU_08214
OG0007948	HELIO_02781	STRPU_14560
OG0007949	HELIO_02382	STRPU_07271, STRPU_07250
