Orthogroup	OWEFU	LYTVA_ok
OG0005805	OFUSG23874.1.p1	LYTVA_12880
OG0005806	OFUSG22309.2.p1, OFUSG22309.1.p1	LYTVA_12791
OG0005807	OFUSG00900.1.p1	LYTVA_00635
OG0005808	OFUSG00527.1.p1	LYTVA_29530
OG0005809	OFUSG04743.1.p1	LYTVA_22120
OG0005810	OFUSG04955.1.p1	LYTVA_17241
OG0005811	OFUSG11247.1.p1	LYTVA_29272
OG0005812	OFUSG11647.1.p1	LYTVA_03605
OG0005813	OFUSG22619.1.p1	LYTVA_09987
OG0005814	OFUSG26358.1.p1, OFUSG26358.2.p1	LYTVA_03829
OG0005815	OFUSG24013.1.p1	LYTVA_03059
OG0005816	OFUSG22586.1.p1	LYTVA_26137
OG0005817	OFUSG14857.1.p1	LYTVA_17105
OG0005818	OFUSG06441.1.p1, OFUSG06441.2.p1	LYTVA_30058
OG0005819	OFUSG17295.1.p1	LYTVA_25458
OG0005820	OFUSG05034.1.p1	LYTVA_03899
OG0005821	OFUSG09342.1.p1, OFUSG09343.1.p1	LYTVA_27285
OG0005822	OFUSG12585.1.p1	LYTVA_30212
OG0005823	OFUSG25743.1.p1	LYTVA_26580
OG0005824	OFUSG09743.1.p1	LYTVA_07277
OG0005825	OFUSG11320.1.p1	LYTVA_16412
OG0005826	OFUSG19121.1.p1	LYTVA_02631, LYTVA_27027, LYTVA_17352
OG0005827	OFUSG25115.1.p1	LYTVA_27401
OG0005828	OFUSG15157.1.p1	LYTVA_12356
OG0005829	OFUSG01365.1.p1	LYTVA_25543
OG0005830	OFUSG10185.1.p1	LYTVA_08480
OG0005831	OFUSG20334.1.p1	LYTVA_10805
OG0005832	OFUSG20421.1.p1	LYTVA_26803
OG0005834	OFUSG25449.1.p1, OFUSG25449.2.p1	LYTVA_17520
OG0005835	OFUSG24596.1.p1	LYTVA_14917
OG0005836	OFUSG06015.1.p1	LYTVA_16697, LYTVA_00168
OG0005837	OFUSG26386.1.p1	LYTVA_13503
OG0005838	OFUSG22578.1.p1	LYTVA_03049, LYTVA_26272
OG0005840	OFUSG17218.1.p1	LYTVA_00482
OG0005842	OFUSG17014.1.p1	LYTVA_23316
OG0005843	OFUSG13111.2.p1, OFUSG13111.1.p1	LYTVA_25522
OG0005844	OFUSG18340.1.p1	LYTVA_18511, LYTVA_24880
OG0005845	OFUSG18853.1.p1	LYTVA_08424
OG0005847	OFUSG21573.1.p1	LYTVA_27404
OG0005849	OFUSG13675.1.p1	LYTVA_27507
OG0005850	OFUSG13683.1.p1	LYTVA_27504
OG0005851	OFUSG17159.1.p1	LYTVA_12140
OG0005852	OFUSG19154.1.p1	LYTVA_13702
OG0005853	OFUSG12469.1.p1	LYTVA_13543, LYTVA_13932
OG0005854	OFUSG20549.1.p1	LYTVA_23704
OG0005856	OFUSG11607.1.p1	LYTVA_04530, LYTVA_23041
OG0005858	OFUSG23890.1.p1	LYTVA_18521
OG0005859	OFUSG25456.1.p1	LYTVA_19393, LYTVA_19375
OG0005860	OFUSG16634.2.p1, OFUSG16634.1.p1	LYTVA_04729
OG0005861	OFUSG12753.1.p1	LYTVA_07258
OG0005863	OFUSG11072.1.p1	LYTVA_00516, LYTVA_20028
OG0005864	OFUSG19504.1.p1	LYTVA_22593, LYTVA_20239
OG0005869	OFUSG03581.1.p1	LYTVA_24545
OG0005870	OFUSG23370.1.p1	LYTVA_02844, LYTVA_14331
OG0005871	OFUSG02901.1.p1	LYTVA_05128
OG0005872	OFUSG04199.1.p1	LYTVA_13115
OG0005874	OFUSG03952.1.p1	LYTVA_14589
OG0005875	OFUSG14727.1.p1	LYTVA_11886, LYTVA_21355
OG0005876	OFUSG19535.1.p1	LYTVA_05532
OG0005877	OFUSG21409.1.p1	LYTVA_16711
OG0005878	OFUSG25068.1.p1	LYTVA_10996
OG0005879	OFUSG20758.1.p1	LYTVA_25310
OG0005880	OFUSG19008.1.p1	LYTVA_29784
OG0005882	OFUSG07964.2.p1, OFUSG07964.3.p1, OFUSG07964.1.p1, OFUSG07965.1.p3	LYTVA_19119
OG0005883	OFUSG07782.1.p1	LYTVA_24333, LYTVA_24331
OG0005884	OFUSG11294.1.p1	LYTVA_10458
OG0005885	OFUSG16933.1.p1	LYTVA_18407
OG0005885	OFUSG16931.1.p1	LYTVA_00507
OG0005885	OFUSG16934.1.p1	LYTVA_18406
OG0005887	OFUSG22196.1.p1	LYTVA_11995
OG0005888	OFUSG10914.1.p1	LYTVA_17874
OG0005889	OFUSG00364.1.p1	LYTVA_23762
OG0005891	OFUSG10325.2.p1, OFUSG10325.1.p1, OFUSG10325.3.p1	LYTVA_24855
OG0005892	OFUSG04898.1.p1	LYTVA_05120
OG0005893	OFUSG03818.1.p1	LYTVA_26850
OG0005895	OFUSG17312.1.p1	LYTVA_10255, LYTVA_04773
OG0005896	OFUSG13776.1.p1	LYTVA_27791
OG0005897	OFUSG08962.1.p1	LYTVA_04870
OG0005898	OFUSG11992.1.p1	LYTVA_28914
OG0005899	OFUSG07835.1.p1	LYTVA_09884
OG0005900	OFUSG16856.1.p1	LYTVA_07340, LYTVA_17949
OG0005901	OFUSG04944.1.p1	LYTVA_02043, LYTVA_03382
OG0005902	OFUSG23218.1.p1, OFUSG23218.2.p1	LYTVA_17361
OG0005903	OFUSG19287.1.p1	LYTVA_04449
OG0005904	OFUSG26578.1.p1	LYTVA_30231
OG0005905	OFUSG04574.1.p1	LYTVA_09832, LYTVA_17600, LYTVA_09746
OG0005906	OFUSG16556.3.p1, OFUSG16556.2.p1, OFUSG16556.1.p1, OFUSG24412.1.p1	LYTVA_20439
OG0005907	OFUSG05841.1.p1	LYTVA_13227
OG0005908	OFUSG08875.1.p1, OFUSG08875.2.p1	LYTVA_21748, LYTVA_02163, LYTVA_22223
OG0005909	OFUSG09455.1.p1	LYTVA_21799
OG0005910	OFUSG13819.2.p1, OFUSG13819.1.p1	LYTVA_19762
OG0005911	OFUSG12877.1.p1	LYTVA_12746
OG0005911	OFUSG17664.1.p1	LYTVA_05610
OG0005912	OFUSG21385.1.p1, OFUSG21385.2.p1	LYTVA_26114
OG0005913	OFUSG03204.1.p1	LYTVA_26887
OG0005917	OFUSG07108.2.p1, OFUSG07108.1.p1	LYTVA_20465, LYTVA_27066, LYTVA_23099
OG0005918	OFUSG07171.1.p1	LYTVA_08438
OG0005919	OFUSG08279.1.p1	LYTVA_11082
OG0005920	OFUSG21411.1.p1	LYTVA_28682
OG0005921	OFUSG07760.1.p1	LYTVA_04979
OG0005922	OFUSG06033.1.p1	LYTVA_01669
OG0005923	OFUSG14662.1.p1	LYTVA_28422, LYTVA_13866
OG0005924	OFUSG20875.1.p1	LYTVA_10538
OG0005925	OFUSG24758.1.p1, OFUSG17015.1.p1, OFUSG17016.1.p1	LYTVA_23459, LYTVA_06907
OG0005926	OFUSG20254.1.p1	LYTVA_02106
OG0005927	OFUSG15371.1.p1	LYTVA_05378, LYTVA_15598
OG0005929	OFUSG17666.1.p1	LYTVA_17833
OG0005930	OFUSG03860.1.p1	LYTVA_29902
OG0005932	OFUSG06461.1.p1	LYTVA_08514
OG0005934	OFUSG07507.1.p1	LYTVA_05060, LYTVA_05061, LYTVA_11902, LYTVA_05059, LYTVA_27708, LYTVA_01290, LYTVA_05455
OG0005935	OFUSG17097.1.p1, OFUSG12742.1.p1	LYTVA_22881
OG0005939	OFUSG07575.1.p1	LYTVA_07789, LYTVA_13022
OG0005940	OFUSG08024.2.p1, OFUSG08024.1.p1	LYTVA_29936
OG0005941	OFUSG12577.1.p1	LYTVA_30039
OG0005942	OFUSG15333.1.p1, OFUSG15333.2.p1	LYTVA_08999
OG0005943	OFUSG10771.1.p1	LYTVA_22458
OG0005944	OFUSG11270.1.p1	LYTVA_09413
OG0005945	OFUSG21619.1.p1	LYTVA_09341
OG0005946	OFUSG06828.1.p1	LYTVA_01427
OG0005947	OFUSG25842.1.p1, OFUSG25842.2.p1	LYTVA_02013
OG0005948	OFUSG06575.1.p1	LYTVA_21844
OG0005949	OFUSG22404.1.p1	LYTVA_10384, LYTVA_05162
OG0005950	OFUSG13388.1.p1	LYTVA_16483
OG0005951	OFUSG21410.1.p1	LYTVA_16712
OG0005952	OFUSG05541.1.p1	LYTVA_17037
OG0005953	OFUSG08521.1.p1	LYTVA_06576
OG0005955	OFUSG19208.1.p1, OFUSG19208.2.p1	LYTVA_05398, LYTVA_05388
OG0005956	OFUSG09865.1.p1	LYTVA_23369
OG0005957	OFUSG09500.1.p1	LYTVA_18054, LYTVA_13190
OG0005958	OFUSG11216.1.p1	LYTVA_24336
OG0005959	OFUSG09671.1.p1	LYTVA_09163, LYTVA_22225
OG0005960	OFUSG15605.1.p1, OFUSG19360.1.p1, OFUSG15606.1.p1	LYTVA_11624
OG0005961	OFUSG18762.1.p1	LYTVA_08515
OG0005962	OFUSG08003.1.p1	LYTVA_18851, LYTVA_09843
OG0005963	OFUSG20536.1.p1	LYTVA_10897
OG0005966	OFUSG10960.1.p1	LYTVA_13151
OG0005967	OFUSG11067.1.p1	LYTVA_20183
OG0005968	OFUSG22986.1.p1	LYTVA_28809, LYTVA_21469
OG0005970	OFUSG26446.1.p1	LYTVA_25945
OG0005971	OFUSG16589.1.p1	LYTVA_12537
OG0005972	OFUSG26008.1.p1	LYTVA_22128
OG0005973	OFUSG12086.1.p1	LYTVA_08295
OG0005974	OFUSG07735.1.p1	LYTVA_06635
OG0005976	OFUSG10552.1.p1	LYTVA_02397
OG0005977	OFUSG00577.1.p1	LYTVA_16782, LYTVA_12904
OG0005978	OFUSG23255.1.p1	LYTVA_01508
OG0005980	OFUSG07813.1.p1	LYTVA_04977
OG0005981	OFUSG05221.1.p1	LYTVA_14677, LYTVA_14675, LYTVA_27040
OG0005983	OFUSG13573.1.p1	LYTVA_27200
OG0005984	OFUSG13326.1.p2	LYTVA_11061
OG0005985	OFUSG15946.1.p1, OFUSG15946.2.p1	LYTVA_27703
OG0005987	OFUSG25797.1.p1	LYTVA_11885
OG0005989	OFUSG01513.1.p1	LYTVA_09025
OG0005990	OFUSG26059.1.p1	LYTVA_24622, LYTVA_00143
OG0005993	OFUSG08243.1.p1, OFUSG09874.1.p1	LYTVA_25557
OG0005994	OFUSG23514.1.p1	LYTVA_23031, LYTVA_02761
OG0005995	OFUSG06297.2.p1, OFUSG06297.1.p1	LYTVA_27679
OG0005998	OFUSG22178.1.p1	LYTVA_09503
OG0006000	OFUSG11468.1.p1	LYTVA_21933
OG0006001	OFUSG26198.3.p1, OFUSG26198.2.p1, OFUSG26198.1.p1	LYTVA_08499
OG0006002	OFUSG25385.2.p1, OFUSG25385.1.p1	LYTVA_16676
OG0006004	OFUSG04708.1.p1	LYTVA_01399, LYTVA_01461
OG0006005	OFUSG03031.1.p1	LYTVA_19078
OG0006007	OFUSG09738.1.p1	LYTVA_25754
OG0006008	OFUSG18060.2.p1, OFUSG18060.1.p1	LYTVA_27932
OG0006009	OFUSG08905.1.p1	LYTVA_23186
OG0006010	OFUSG15378.1.p1	LYTVA_15597
OG0006011	OFUSG14917.1.p1	LYTVA_02858
OG0006012	OFUSG08437.1.p1	LYTVA_15800, LYTVA_19202
OG0006061	OFUSG19640.1.p1	LYTVA_10608
OG0006062	OFUSG01991.1.p1	LYTVA_21057
OG0006064	OFUSG11055.1.p1	LYTVA_21245
OG0006065	OFUSG08860.1.p1	LYTVA_02603, LYTVA_14093
OG0006066	OFUSG20129.1.p1	LYTVA_05150, LYTVA_14949
OG0006067	OFUSG16904.1.p1	LYTVA_25535
OG0006068	OFUSG10979.1.p1	LYTVA_15772, LYTVA_12823
OG0006069	OFUSG17874.1.p1	LYTVA_15424, LYTVA_22313
OG0006070	OFUSG18465.2.p1, OFUSG18465.1.p1	LYTVA_20031
OG0006071	OFUSG26702.1.p1	LYTVA_06703
OG0006072	OFUSG08554.1.p1	LYTVA_08125
OG0006074	OFUSG21967.1.p1	LYTVA_06317
OG0006075	OFUSG07057.2.p1, OFUSG07057.1.p1	LYTVA_27931
OG0006077	OFUSG04314.2.p1, OFUSG04314.1.p1	LYTVA_20621
OG0006078	OFUSG08226.1.p1	LYTVA_27624
OG0006079	OFUSG09712.1.p1	LYTVA_19299
OG0006081	OFUSG12054.1.p1	LYTVA_07711, LYTVA_06033
OG0006083	OFUSG19492.1.p1	LYTVA_12610
OG0006084	OFUSG22503.1.p1	LYTVA_03984, LYTVA_09057
OG0006085	OFUSG07767.1.p1	LYTVA_20707
OG0006086	OFUSG16952.1.p1, OFUSG16953.1.p1	LYTVA_02512
OG0006087	OFUSG04846.1.p1	LYTVA_18008
OG0006088	OFUSG08443.1.p1	LYTVA_07153
OG0006090	OFUSG11763.1.p1	LYTVA_03604
OG0006092	OFUSG05669.1.p1	LYTVA_10788
OG0006094	OFUSG14093.1.p1	LYTVA_03131
OG0006095	OFUSG07940.1.p1	LYTVA_10853
OG0006097	OFUSG23483.1.p1	LYTVA_23531
OG0006098	OFUSG23100.1.p1	LYTVA_22365
OG0006099	OFUSG10373.1.p1	LYTVA_13095
OG0006100	OFUSG20683.1.p1, OFUSG20683.2.p1	LYTVA_29248
OG0006102	OFUSG19676.1.p1	LYTVA_22045
OG0006103	OFUSG01720.1.p1	LYTVA_29588
OG0006104	OFUSG17815.1.p1	LYTVA_10546
OG0006106	OFUSG21364.1.p1	LYTVA_02926
OG0006107	OFUSG01046.1.p1	LYTVA_24540
OG0006108	OFUSG07116.2.p1, OFUSG07116.1.p1	LYTVA_23964, LYTVA_08693
OG0006110	OFUSG21101.2.p1, OFUSG21101.3.p1, OFUSG21101.1.p1, OFUSG21101.4.p1	LYTVA_24967, LYTVA_18813
OG0006113	OFUSG23106.1.p1	LYTVA_05051
OG0006114	OFUSG19161.1.p1	LYTVA_10473, LYTVA_25053
OG0006115	OFUSG00714.1.p1	LYTVA_27463
OG0006116	OFUSG25222.1.p1	LYTVA_27235, LYTVA_06464
OG0006117	OFUSG18117.1.p1	LYTVA_27244
OG0006118	OFUSG20873.1.p1	LYTVA_10793, LYTVA_23805
OG0006119	OFUSG06087.1.p1	LYTVA_23602, LYTVA_19800
OG0006120	OFUSG09857.1.p1	LYTVA_00995
OG0006122	OFUSG09987.1.p1	LYTVA_04659, LYTVA_10846, LYTVA_27299
OG0006123	OFUSG06720.1.p1, OFUSG06720.2.p1	LYTVA_19340
OG0006124	OFUSG00285.1.p1	LYTVA_06395
OG0006126	OFUSG25690.1.p1	LYTVA_23370
OG0006127	OFUSG20864.1.p1	LYTVA_18329
OG0006128	OFUSG20481.1.p1	LYTVA_17239
OG0006129	OFUSG03702.1.p1	LYTVA_06559
OG0006130	OFUSG07866.1.p1, OFUSG07866.3.p1, OFUSG07866.2.p1	LYTVA_21243
OG0006132	OFUSG05598.1.p1	LYTVA_09437, LYTVA_13580
OG0006133	OFUSG02487.2.p1, OFUSG02487.1.p1	LYTVA_18256
OG0006134	OFUSG20774.1.p1	LYTVA_15355
OG0006135	OFUSG06396.1.p1	LYTVA_08555
OG0006136	OFUSG23390.1.p1	LYTVA_13009
OG0006137	OFUSG00472.1.p1	LYTVA_10892
OG0006138	OFUSG12575.1.p1	LYTVA_09415
OG0006139	OFUSG06411.1.p1	LYTVA_09549
OG0006140	OFUSG21427.1.p1	LYTVA_08265
OG0006144	OFUSG11476.1.p1	LYTVA_24305
OG0006145	OFUSG26431.1.p1	LYTVA_21368
OG0006146	OFUSG10156.1.p1	LYTVA_11498
OG0006148	OFUSG12608.2.p1, OFUSG12608.1.p1	LYTVA_21331, LYTVA_11302
OG0006152	OFUSG17669.1.p1	LYTVA_06919
OG0006153	OFUSG03173.1.p1	LYTVA_10935
OG0006154	OFUSG04390.1.p1	LYTVA_01933
OG0006155	OFUSG16111.1.p1	LYTVA_00694, LYTVA_03469
OG0006156	OFUSG25901.1.p1	LYTVA_16773
OG0006157	OFUSG24907.1.p1	LYTVA_09464, LYTVA_00195, LYTVA_17549, LYTVA_25982
OG0006158	OFUSG12061.1.p1	LYTVA_20335
OG0006159	OFUSG17578.1.p1	LYTVA_03345
OG0006160	OFUSG06311.1.p1	LYTVA_03489
OG0006161	OFUSG26464.1.p1	LYTVA_27508
OG0006162	OFUSG13213.1.p1	LYTVA_24733
OG0006163	OFUSG15849.1.p1	LYTVA_22611
OG0006164	OFUSG20681.1.p1	LYTVA_27139, LYTVA_12217
OG0006165	OFUSG08242.1.p1	LYTVA_20359
OG0006167	OFUSG19282.1.p1	LYTVA_28551, LYTVA_26232
OG0006168	OFUSG09932.1.p1	LYTVA_04359
OG0006169	OFUSG03654.1.p1	LYTVA_04789
OG0006170	OFUSG12803.1.p1	LYTVA_29594
OG0006171	OFUSG12299.1.p1	LYTVA_11983
OG0006172	OFUSG12254.1.p1	LYTVA_28531
OG0006174	OFUSG19560.1.p1	LYTVA_00162
OG0006175	OFUSG13772.1.p1	LYTVA_19822
OG0006177	OFUSG25522.1.p1	LYTVA_27891
OG0006179	OFUSG00965.1.p1	LYTVA_23608
OG0006180	OFUSG20562.1.p1	LYTVA_23322
OG0006182	OFUSG13754.1.p1	LYTVA_12535, LYTVA_06005
OG0006184	OFUSG10581.1.p1, OFUSG10581.2.p1	LYTVA_29900
OG0006185	OFUSG20989.1.p1	LYTVA_06858
OG0006186	OFUSG01099.1.p1	LYTVA_29152
OG0006187	OFUSG08513.1.p1, OFUSG08513.2.p1	LYTVA_26400
OG0006188	OFUSG21112.1.p1	LYTVA_16418
OG0006189	OFUSG10831.1.p1	LYTVA_29896
OG0006190	OFUSG19672.2.p1, OFUSG19672.1.p1	LYTVA_15219
OG0006191	OFUSG08997.1.p1	LYTVA_01224
OG0006192	OFUSG16119.2.p1, OFUSG16119.1.p1	LYTVA_12518
OG0006193	OFUSG04368.1.p1	LYTVA_00867
OG0006194	OFUSG10043.1.p1	LYTVA_13643
OG0006195	OFUSG22190.1.p1	LYTVA_22252
OG0006196	OFUSG14687.1.p1	LYTVA_02015
OG0006198	OFUSG06795.1.p1	LYTVA_08442
OG0006199	OFUSG26580.1.p1	LYTVA_14501
OG0006200	OFUSG10180.1.p1	LYTVA_11343, LYTVA_11344
OG0006201	OFUSG15111.1.p1	LYTVA_12354, LYTVA_07705
OG0006202	OFUSG23082.1.p1	LYTVA_22359
OG0006203	OFUSG25246.2.p1, OFUSG25246.1.p1	LYTVA_21249, LYTVA_03204, LYTVA_26087, LYTVA_26085, LYTVA_26086
OG0006204	OFUSG22319.1.p1	LYTVA_08879, LYTVA_08880
OG0006205	OFUSG14995.1.p1	LYTVA_21645, LYTVA_07689
OG0006206	OFUSG12324.1.p1	LYTVA_23264
OG0006207	OFUSG15756.1.p1	LYTVA_12635
OG0006208	OFUSG09617.1.p1	LYTVA_23992
OG0006210	OFUSG23024.1.p1, OFUSG23007.1.p1	LYTVA_22429
OG0006211	OFUSG13258.3.p1, OFUSG13258.1.p1, OFUSG13258.2.p1	LYTVA_24533
OG0006212	OFUSG02207.1.p1, OFUSG02207.2.p1	LYTVA_09752
OG0006213	OFUSG04619.1.p1	LYTVA_13202
OG0006214	OFUSG00232.1.p1	LYTVA_24527, LYTVA_03579
OG0006215	OFUSG20745.1.p1	LYTVA_16889
OG0006216	OFUSG08899.1.p1	LYTVA_18233
OG0006217	OFUSG21430.1.p1	LYTVA_00503
OG0006219	OFUSG13784.1.p1, OFUSG13784.2.p1	LYTVA_26279, LYTVA_25144
OG0006220	OFUSG13524.1.p1	LYTVA_23174
OG0006221	OFUSG26424.1.p1	LYTVA_20698
OG0006223	OFUSG06879.1.p1	LYTVA_24320
OG0006224	OFUSG21235.1.p1	LYTVA_01497
OG0006225	OFUSG12400.1.p1	LYTVA_08304
OG0006226	OFUSG17713.2.p1, OFUSG17713.1.p1	LYTVA_20660
OG0006227	OFUSG06764.1.p1	LYTVA_28417
OG0006228	OFUSG00684.1.p1	LYTVA_15203
OG0006229	OFUSG03312.1.p1, OFUSG03312.2.p1	LYTVA_30192
OG0006230	OFUSG13630.1.p1	LYTVA_00537
OG0006231	OFUSG13273.1.p1, OFUSG13275.1.p1	LYTVA_25016
OG0006232	OFUSG16492.2.p1, OFUSG16492.1.p1	LYTVA_07562, LYTVA_07559
OG0006233	OFUSG09219.1.p1	LYTVA_28768, LYTVA_06160
OG0006234	OFUSG13071.1.p1	LYTVA_10376
OG0006237	OFUSG23373.1.p1	LYTVA_21082
OG0006238	OFUSG26669.1.p1	LYTVA_04855
OG0006239	OFUSG20238.1.p1	LYTVA_08127, LYTVA_17209
OG0006240	OFUSG07675.1.p1	LYTVA_24901
OG0006243	OFUSG08426.1.p1	LYTVA_03083
OG0006244	OFUSG15035.1.p1, OFUSG15035.2.p1	LYTVA_08175
OG0006245	OFUSG15791.1.p1	LYTVA_19353
OG0006246	OFUSG08845.1.p1	LYTVA_07275
OG0006247	OFUSG08877.1.p1, OFUSG08877.2.p1	LYTVA_07282
OG0006249	OFUSG24697.1.p1	LYTVA_20075
OG0006250	OFUSG20233.1.p1	LYTVA_10575
OG0006251	OFUSG24167.1.p1	LYTVA_22113
OG0006253	OFUSG07386.1.p1	LYTVA_25229
OG0006254	OFUSG09915.1.p1, OFUSG26243.1.p1	LYTVA_02629
OG0006255	OFUSG06569.1.p1	LYTVA_18641
OG0006256	OFUSG19644.1.p1	LYTVA_03646
OG0006257	OFUSG13890.1.p1	LYTVA_08773
OG0006259	OFUSG23380.2.p1, OFUSG23380.1.p1	LYTVA_12249
OG0006260	OFUSG05929.1.p1	LYTVA_24680
OG0006261	OFUSG05622.1.p1	LYTVA_21905
OG0006262	OFUSG05390.1.p1	LYTVA_05052
OG0006263	OFUSG20709.1.p1	LYTVA_05073, LYTVA_30238
OG0006264	OFUSG07824.1.p1	LYTVA_04976
OG0006266	OFUSG07125.2.p1, OFUSG07125.1.p1	LYTVA_00821, LYTVA_12092
OG0006267	OFUSG10940.1.p1	LYTVA_03493, LYTVA_06712
OG0006269	OFUSG19462.1.p1	LYTVA_15934
OG0006270	OFUSG08585.1.p1	LYTVA_13231
OG0006271	OFUSG01027.1.p1	LYTVA_00237, LYTVA_22321
OG0006272	OFUSG15517.1.p1, OFUSG15518.1.p1, OFUSG17920.1.p1, OFUSG03907.1.p1	LYTVA_21094
OG0006275	OFUSG01454.1.p1	LYTVA_06690
OG0006276	OFUSG12127.1.p1	LYTVA_02383
OG0006279	OFUSG00790.1.p1	LYTVA_00639
OG0006280	OFUSG25094.1.p1	LYTVA_19738
OG0006281	OFUSG00050.2.p1, OFUSG00050.1.p1	LYTVA_10059
OG0006283	OFUSG26352.1.p1	LYTVA_14837
OG0006284	OFUSG23445.1.p1	LYTVA_13767
OG0006285	OFUSG08177.1.p1, OFUSG08179.1.p1	LYTVA_17560
OG0006286	OFUSG08272.1.p1	LYTVA_20377, LYTVA_20379
OG0006287	OFUSG11419.1.p1	LYTVA_30012
OG0006288	OFUSG15550.1.p1	LYTVA_02481
OG0006289	OFUSG05692.1.p1	LYTVA_24452
OG0006290	OFUSG17255.1.p1, OFUSG17249.1.p1, OFUSG17253.1.p1	LYTVA_09893
OG0006291	OFUSG08297.1.p1	LYTVA_29741
OG0006292	OFUSG15723.1.p1	LYTVA_05869
OG0006293	OFUSG15450.1.p1	LYTVA_10380
OG0006294	OFUSG11961.1.p1	LYTVA_29965
OG0006295	OFUSG15765.2.p1, OFUSG15765.1.p1	LYTVA_15601
OG0006296	OFUSG06121.1.p1, OFUSG06121.2.p1	LYTVA_05537
OG0006297	OFUSG06255.1.p1	LYTVA_21669, LYTVA_11418
OG0006298	OFUSG04372.1.p1	LYTVA_01860
OG0006300	OFUSG12289.1.p1	LYTVA_16017
OG0006301	OFUSG12150.1.p1	LYTVA_26860
OG0006302	OFUSG08996.1.p1, OFUSG08996.2.p1	LYTVA_12764
OG0006304	OFUSG21576.1.p1	LYTVA_01111
OG0006305	OFUSG06132.1.p1, OFUSG06132.2.p1	LYTVA_08171
OG0006307	OFUSG13078.1.p1	LYTVA_15501
OG0006308	OFUSG22095.1.p1	LYTVA_21772
OG0006309	OFUSG01691.1.p1	LYTVA_15703
OG0006310	OFUSG00395.1.p1	LYTVA_21738, LYTVA_17277
OG0006311	OFUSG00976.1.p1	LYTVA_02260
OG0006312	OFUSG19151.1.p1	LYTVA_24684, LYTVA_10015
OG0006313	OFUSG13104.1.p1	LYTVA_29847
OG0006314	OFUSG04293.1.p1	LYTVA_01982
OG0006315	OFUSG11578.1.p1	LYTVA_03118
OG0006316	OFUSG10798.1.p1, OFUSG10798.2.p1	LYTVA_16164
OG0006318	OFUSG00349.1.p1	LYTVA_21680
OG0006319	OFUSG21159.1.p1	LYTVA_29168
OG0006320	OFUSG06963.1.p1	LYTVA_01264
OG0006321	OFUSG22961.1.p1	LYTVA_18675
OG0006322	OFUSG06165.1.p1	LYTVA_00779
OG0006323	OFUSG03585.1.p1	LYTVA_17375
OG0006324	OFUSG05424.1.p1	LYTVA_20532
OG0006325	OFUSG25419.1.p1, OFUSG25419.2.p1	LYTVA_25169
OG0006326	OFUSG25472.1.p1	LYTVA_03655
OG0006327	OFUSG21151.1.p1	LYTVA_12932
OG0006329	OFUSG06525.1.p1	LYTVA_23431
OG0006332	OFUSG07284.1.p1	LYTVA_15890
OG0006333	OFUSG00350.1.p1	LYTVA_27460
OG0006334	OFUSG16855.1.p1	LYTVA_14718
OG0006336	OFUSG21313.1.p1, OFUSG21313.2.p1	LYTVA_00586
OG0006337	OFUSG08817.1.p1	LYTVA_10677, LYTVA_08724
OG0006339	OFUSG15007.2.p1, OFUSG15007.1.p1	LYTVA_06468
OG0006340	OFUSG17804.1.p1	LYTVA_15371
OG0006341	OFUSG13525.1.p1	LYTVA_19336
OG0006342	OFUSG19331.1.p1	LYTVA_25740
OG0006343	OFUSG03113.1.p1	LYTVA_02215
OG0006345	OFUSG21050.1.p1	LYTVA_25563
OG0006347	OFUSG04201.1.p1	LYTVA_08976
OG0006348	OFUSG08022.1.p1	LYTVA_15174, LYTVA_20871
OG0006350	OFUSG10010.1.p1	LYTVA_23710
OG0006351	OFUSG02528.1.p1	LYTVA_19031
OG0006352	OFUSG16779.1.p1	LYTVA_10172
OG0006353	OFUSG21707.1.p1	LYTVA_27238
OG0006354	OFUSG05660.1.p1	LYTVA_17039
OG0006356	OFUSG15113.1.p1	LYTVA_26136
OG0006357	OFUSG10931.1.p1	LYTVA_14657
OG0006357	OFUSG10930.1.p1, OFUSG10933.1.p1	LYTVA_13374, LYTVA_16608
OG0006358	OFUSG05609.1.p1	LYTVA_12603
OG0006359	OFUSG26138.1.p1	LYTVA_13383
OG0006360	OFUSG01922.1.p1	LYTVA_03777
OG0006361	OFUSG20881.1.p1	LYTVA_28927
OG0006362	OFUSG09542.1.p1	LYTVA_26128
OG0006364	OFUSG04672.1.p1	LYTVA_28369
OG0006366	OFUSG02266.1.p1, OFUSG25785.1.p1	LYTVA_20716, LYTVA_20715
OG0006367	OFUSG13408.1.p1	LYTVA_03176
OG0006368	OFUSG24275.1.p1, OFUSG24275.2.p1	LYTVA_10249, LYTVA_23334
OG0006370	OFUSG21077.1.p1	LYTVA_04206
OG0006372	OFUSG07198.1.p1	LYTVA_21306
OG0006375	OFUSG10211.1.p1	LYTVA_06882
OG0006376	OFUSG26673.1.p1	LYTVA_06064
OG0006377	OFUSG13142.1.p1	LYTVA_15590
OG0006378	OFUSG06139.1.p1	LYTVA_22931, LYTVA_06148
OG0006379	OFUSG11248.2.p1, OFUSG11248.1.p1	LYTVA_29271
OG0006380	OFUSG17771.1.p1, OFUSG02849.1.p1	LYTVA_25935, LYTVA_08042
OG0006382	OFUSG11579.1.p1	LYTVA_18772
OG0006383	OFUSG19592.1.p1	LYTVA_13675
OG0006384	OFUSG10582.1.p1	LYTVA_24319, LYTVA_18270
