Orthogroup	OWEFU	BRALA
OG0007617	OFUSG08967.1.p1	BRALA14633
OG0007618	OFUSG01286.1.p1	BRALA31856
OG0007619	OFUSG23637.1.p1	BRALA15804
OG0007621	OFUSG23418.1.p1	BRALA05330
OG0007623	OFUSG24746.1.p1	BRALA19897
OG0007624	OFUSG00912.1.p1	BRALA09011
OG0007625	OFUSG01065.1.p1	BRALA22998
OG0007626	OFUSG24926.1.p1	BRALA05808
OG0007628	OFUSG02826.1.p1	BRALA22740
OG0007629	OFUSG08807.1.p1	BRALA14609
OG0007630	OFUSG24713.1.p1	BRALA05804
OG0007633	OFUSG17043.1.p1	BRALA00395
OG0007634	OFUSG18364.1.p1	BRALA03596
OG0007635	OFUSG11100.1.p1	BRALA03646
OG0007637	OFUSG11941.1.p1	BRALA13282
OG0007639	OFUSG10115.1.p1	BRALA03855
OG0007640	OFUSG19648.1.p1	BRALA13545
OG0007643	OFUSG16038.1.p1	BRALA21368
OG0007645	OFUSG09967.1.p1	BRALA24158
OG0007646	OFUSG02602.2.p1, OFUSG02602.1.p1	BRALA28662
OG0007647	OFUSG12352.1.p1	BRALA07390
OG0007648	OFUSG23402.1.p1	BRALA16886
OG0007649	OFUSG11208.1.p1	BRALA25057
OG0007650	OFUSG08401.1.p1	BRALA08919
OG0007651	OFUSG03816.1.p1	BRALA13660
OG0007652	OFUSG07124.1.p1	BRALA02699
OG0007653	OFUSG12107.1.p1	BRALA01387
OG0007655	OFUSG09596.1.p1	BRALA08398, BRALA08376
OG0007656	OFUSG06312.1.p1	BRALA28227
OG0007657	OFUSG00269.1.p1	BRALA02507
OG0007658	OFUSG00831.1.p1	BRALA19665
OG0007659	OFUSG26310.1.p1	BRALA00241
OG0007660	OFUSG08033.1.p1	BRALA24102
OG0007663	OFUSG08187.1.p1	BRALA23722
OG0007664	OFUSG18907.1.p1	BRALA16373
OG0007665	OFUSG22453.1.p1	BRALA09676
OG0007666	OFUSG18592.1.p1	BRALA33167
OG0007667	OFUSG12265.1.p1	BRALA11935
OG0007669	OFUSG05619.1.p1	BRALA15303
OG0007670	OFUSG13342.1.p1, OFUSG13342.2.p1	BRALA27732
OG0007671	OFUSG16155.1.p1	BRALA11310
OG0007672	OFUSG00619.1.p1	BRALA19316
OG0007675	OFUSG13447.1.p1	BRALA16652
OG0007676	OFUSG07077.2.p1, OFUSG07077.1.p1	BRALA24716
OG0007677	OFUSG08042.3.p1, OFUSG08042.1.p1, OFUSG08042.2.p1	BRALA27552
OG0007678	OFUSG21736.1.p1	BRALA04694, BRALA04662, BRALA25701
OG0007678	OFUSG12550.1.p1, OFUSG12461.1.p1	BRALA30366
OG0007679	OFUSG05979.1.p1	BRALA16387
OG0007680	OFUSG13025.1.p1	BRALA29244, BRALA00113
OG0007681	OFUSG08756.1.p1, OFUSG08756.2.p1, OFUSG08756.3.p1	BRALA14645
OG0007683	OFUSG10975.1.p1	BRALA31694
OG0007684	OFUSG21664.1.p1	BRALA03746
OG0007685	OFUSG11339.1.p1	BRALA23469
OG0007686	OFUSG05228.1.p1	BRALA03570
OG0007689	OFUSG22558.1.p1, OFUSG22558.2.p1	BRALA07296
OG0007690	OFUSG05888.1.p1	BRALA07457
OG0007691	OFUSG17394.1.p1	BRALA07253
OG0007692	OFUSG10240.1.p1	BRALA06346
OG0007694	OFUSG22930.1.p1	BRALA20549
OG0007695	OFUSG23690.1.p1	BRALA26267
OG0007696	OFUSG05710.1.p1	BRALA35435
OG0007697	OFUSG15762.1.p1	BRALA26633
OG0007698	OFUSG13946.1.p1	BRALA16601
OG0007701	OFUSG22537.1.p1	BRALA24156
OG0007702	OFUSG07854.1.p1	BRALA23855
OG0007703	OFUSG10399.1.p1	BRALA06713
OG0007704	OFUSG04621.1.p1	BRALA04558
OG0007705	OFUSG18179.1.p1, OFUSG18179.2.p1	BRALA25250
OG0007706	OFUSG11056.1.p1	BRALA13007
OG0007707	OFUSG09514.1.p1	BRALA07684
OG0007708	OFUSG16188.2.p1, OFUSG16188.1.p1	BRALA21010
OG0007711	OFUSG00605.1.p1	BRALA30419
OG0007712	OFUSG05858.1.p1	BRALA21710
OG0007713	OFUSG15968.1.p1	BRALA14454
OG0007714	OFUSG02938.1.p1	BRALA19211
OG0007715	OFUSG22189.2.p1, OFUSG22189.1.p1	BRALA24223
OG0007716	OFUSG21373.1.p1	BRALA18986
OG0007717	OFUSG17544.1.p1	BRALA00050
OG0007718	OFUSG24333.1.p1	BRALA07350
OG0007719	OFUSG16153.1.p1	BRALA15824
OG0007721	OFUSG06763.1.p1	BRALA22357
OG0007722	OFUSG09667.1.p1	BRALA21943
OG0007723	OFUSG04168.1.p1	BRALA06924
OG0007724	OFUSG17220.1.p1	BRALA10331, BRALA24088, BRALA10326, BRALA10324, BRALA35284, BRALA10325, BRALA16044
OG0007725	OFUSG25697.1.p1	BRALA28869
OG0007726	OFUSG13718.2.p1, OFUSG13718.1.p1	BRALA08687
OG0007727	OFUSG04739.1.p1	BRALA21003
OG0007728	OFUSG12092.1.p1	BRALA21819
OG0007729	OFUSG11497.1.p1	BRALA03408
OG0007730	OFUSG20248.1.p1	BRALA03106
OG0007732	OFUSG19296.1.p1	BRALA11518
OG0007733	OFUSG05630.1.p1	BRALA10960
OG0007734	OFUSG13294.1.p1	BRALA05301
OG0007735	OFUSG22506.1.p1, OFUSG22506.2.p1	BRALA19368
OG0007736	OFUSG15042.1.p1	BRALA27663
OG0007737	OFUSG00096.1.p1, OFUSG00096.3.p1, OFUSG00096.2.p1	BRALA34387, BRALA23823
OG0007738	OFUSG08886.1.p1	BRALA13436, BRALA29831
OG0007739	OFUSG00877.1.p1	BRALA18839
OG0007740	OFUSG09084.1.p1	BRALA01795
OG0007741	OFUSG04087.1.p1	BRALA28913
OG0007743	OFUSG24314.1.p1	BRALA11275
OG0007744	OFUSG07022.1.p1	BRALA05195
OG0007745	OFUSG24033.1.p1	BRALA16524
OG0007746	OFUSG25087.2.p1, OFUSG25087.1.p1	BRALA31450
OG0007747	OFUSG13194.2.p1, OFUSG13194.1.p1	BRALA01384
OG0007749	OFUSG06926.1.p1	BRALA18940
OG0007750	OFUSG13242.1.p1	BRALA01225
OG0007751	OFUSG19113.1.p1	BRALA33971
OG0007752	OFUSG14080.1.p1	BRALA16189
OG0007753	OFUSG14260.1.p1, OFUSG14259.1.p1	BRALA23820
OG0007754	OFUSG23541.2.p2, OFUSG23541.1.p1	BRALA01279
OG0007755	OFUSG07853.1.p1, OFUSG07853.2.p1	BRALA22886
OG0007757	OFUSG13397.2.p1, OFUSG13397.1.p1, OFUSG13397.3.p1	BRALA05183
OG0007759	OFUSG09907.1.p1	BRALA10072
OG0007760	OFUSG13141.1.p1	BRALA03356
OG0007761	OFUSG23226.1.p1	BRALA05585
OG0007763	OFUSG13188.1.p1	BRALA05304
OG0007764	OFUSG19990.1.p1, OFUSG19990.3.p1, OFUSG19990.4.p1, OFUSG19990.2.p1	BRALA34240, BRALA34116
OG0007765	OFUSG04752.1.p1, OFUSG04752.2.p1	BRALA03217
OG0007766	OFUSG10019.2.p1, OFUSG10019.1.p1	BRALA25273
OG0007768	OFUSG23414.1.p1	BRALA19624
OG0007769	OFUSG10116.1.p1	BRALA10426
OG0007770	OFUSG15214.1.p1	BRALA26856
OG0007771	OFUSG19373.1.p1	BRALA17154
OG0007772	OFUSG14806.1.p1	BRALA14256
OG0007773	OFUSG05099.1.p1	BRALA11668, BRALA02134, BRALA11667, BRALA11666
OG0007774	OFUSG16284.1.p1	BRALA09169, BRALA09172
OG0007775	OFUSG15554.1.p1	BRALA29374
OG0007776	OFUSG19566.2.p1, OFUSG19566.1.p1	BRALA01389
OG0007779	OFUSG16301.1.p1	BRALA18122
OG0007780	OFUSG11825.1.p1	BRALA29571
OG0007782	OFUSG18608.1.p1	BRALA03653
OG0007783	OFUSG18356.1.p1	BRALA06375
OG0007784	OFUSG04138.1.p1	BRALA31814, BRALA33762
OG0007785	OFUSG06327.1.p1	BRALA20355
OG0007786	OFUSG12053.1.p1	BRALA26160
OG0007787	OFUSG25805.3.p1, OFUSG25805.1.p1, OFUSG25805.2.p1	BRALA12709
OG0007788	OFUSG15334.1.p1	BRALA19369
OG0007789	OFUSG15126.1.p1	BRALA27109
OG0007790	OFUSG10920.1.p1	BRALA09357
OG0007791	OFUSG13381.1.p1	BRALA05718
OG0007793	OFUSG17651.1.p1	BRALA05293
OG0007794	OFUSG22344.1.p1	BRALA27571
OG0007796	OFUSG08457.1.p1	BRALA09475
OG0007797	OFUSG15128.1.p1	BRALA27108
OG0007798	OFUSG09670.1.p1	BRALA28212
OG0007799	OFUSG23487.1.p1	BRALA00336
OG0007800	OFUSG02294.2.p1, OFUSG02294.1.p1	BRALA18715
OG0007801	OFUSG10903.1.p1	BRALA18634
OG0007802	OFUSG19089.1.p1	BRALA13990
OG0007803	OFUSG11295.1.p1	BRALA12041
OG0007804	OFUSG26380.1.p1	BRALA17552
OG0007806	OFUSG26321.1.p1	BRALA01784
OG0007807	OFUSG21236.2.p1, OFUSG21236.1.p1	BRALA11441
OG0007808	OFUSG05690.1.p1	BRALA10274, BRALA15358
OG0007809	OFUSG00154.1.p1	BRALA02166
OG0007810	OFUSG18852.1.p1	BRALA25717
OG0007811	OFUSG20077.1.p1	BRALA27274
OG0007812	OFUSG21342.1.p1	BRALA10744
OG0007813	OFUSG25358.1.p1	BRALA13378
OG0007814	OFUSG10053.1.p1	BRALA21286
OG0007815	OFUSG17142.1.p1	BRALA10697, BRALA10698
OG0007816	OFUSG17687.1.p1	BRALA08675
OG0007817	OFUSG12137.1.p1	BRALA13360, BRALA16623
OG0007820	OFUSG15238.1.p1	BRALA30054
OG0007823	OFUSG18984.1.p1	BRALA17117
OG0007825	OFUSG04410.1.p1	BRALA04064
OG0007826	OFUSG22681.1.p1	BRALA33633
OG0007829	OFUSG21398.1.p1	BRALA12876
OG0007830	OFUSG03916.1.p1	BRALA07914
OG0007831	OFUSG19212.1.p1	BRALA34154
OG0007832	OFUSG12592.1.p1	BRALA02310, BRALA10819
OG0007833	OFUSG22278.2.p1, OFUSG22278.1.p1	BRALA14984
OG0007834	OFUSG05546.1.p1	BRALA31696
OG0007835	OFUSG17500.1.p1	BRALA00895
OG0007836	OFUSG17797.1.p1	BRALA00326
OG0007837	OFUSG02641.1.p1, OFUSG02641.2.p1	BRALA32021
OG0007838	OFUSG23633.1.p1	BRALA12878
OG0007840	OFUSG12949.1.p1	BRALA15126
OG0007841	OFUSG18201.1.p1	BRALA03622
OG0007842	OFUSG20821.1.p1	BRALA23992
OG0007843	OFUSG02689.1.p1	BRALA11887
OG0007845	OFUSG11939.1.p1	BRALA22766
OG0007846	OFUSG23209.1.p1	BRALA03073
OG0007846	OFUSG23211.1.p1	BRALA35633
OG0007846	OFUSG01647.1.p1	BRALA29851
OG0007847	OFUSG07414.1.p1	BRALA10639
OG0007848	OFUSG00458.1.p1	BRALA12256
OG0007849	OFUSG25057.1.p1, OFUSG25057.2.p1	BRALA31006
OG0007854	OFUSG00498.2.p1, OFUSG00498.1.p1, OFUSG00498.3.p1	BRALA24517
OG0007858	OFUSG19527.1.p1	BRALA11551
OG0007859	OFUSG16552.1.p1	BRALA14553
OG0007866	OFUSG18566.2.p1, OFUSG18566.1.p1	BRALA13127
OG0007876	OFUSG19398.1.p1	BRALA07320, BRALA34189, BRALA33056, BRALA33051
OG0007907	OFUSG24344.1.p1	BRALA06976
OG0007908	OFUSG23097.1.p1	BRALA26877
OG0007911	OFUSG10845.1.p1	BRALA06532
OG0007912	OFUSG24170.5.p1, OFUSG24170.4.p1, OFUSG24170.3.p1, OFUSG24170.1.p1, OFUSG24170.2.p1	BRALA14981
OG0007913	OFUSG08874.1.p1	BRALA17110
OG0007915	OFUSG13452.1.p1	BRALA01542
OG0007916	OFUSG01725.1.p1	BRALA19669
OG0007920	OFUSG09330.1.p1	BRALA13535
OG0007921	OFUSG08790.1.p1	BRALA22858
OG0007922	OFUSG22070.1.p1	BRALA20856, BRALA35536, BRALA20857
OG0007925	OFUSG06688.1.p1	BRALA11425
OG0007926	OFUSG09991.1.p1	BRALA25041
OG0007927	OFUSG06063.1.p1	BRALA28058
OG0007928	OFUSG06656.2.p1, OFUSG06656.1.p1	BRALA19732
OG0007929	OFUSG22970.1.p1	BRALA19972
OG0007930	OFUSG11751.1.p1	BRALA34955
OG0007930	OFUSG20599.1.p1	BRALA03099
OG0007931	OFUSG02704.1.p1	BRALA16966
OG0007932	OFUSG12916.1.p1	BRALA03325
OG0007933	OFUSG00544.1.p1	BRALA02478
OG0007934	OFUSG17387.1.p1	BRALA00291
OG0007935	OFUSG01074.1.p1	BRALA12313
OG0007936	OFUSG21009.1.p1	BRALA09697
OG0007937	OFUSG11802.1.p1	BRALA22264
OG0007938	OFUSG05621.1.p1	BRALA12704
OG0007939	OFUSG06120.2.p1, OFUSG06120.1.p1	BRALA20491, BRALA20493
OG0007941	OFUSG13492.1.p1	BRALA16696
OG0007943	OFUSG00522.1.p1	BRALA08955
OG0007944	OFUSG03153.1.p1	BRALA03873
OG0007945	OFUSG25427.1.p1	BRALA02646
OG0007946	OFUSG08410.1.p1	BRALA22901
OG0007947	OFUSG17878.1.p1	BRALA21953
OG0007948	OFUSG22612.1.p1	BRALA23934
OG0007949	OFUSG20947.1.p1	BRALA21915
OG0007951	OFUSG05438.1.p1	BRALA27601
OG0007952	OFUSG15821.1.p1	BRALA04663
OG0007953	OFUSG02876.1.p1	BRALA00144
OG0007954	OFUSG00841.2.p1, OFUSG00841.1.p1	BRALA29357
OG0007955	OFUSG11680.1.p1	BRALA22277
OG0007956	OFUSG09627.1.p1	BRALA16558
OG0007957	OFUSG17042.1.p1	BRALA10642
OG0007958	OFUSG17138.1.p1	BRALA21738
OG0007959	OFUSG17298.1.p1	BRALA01197
OG0007961	OFUSG21435.1.p1	BRALA14330
OG0007962	OFUSG02608.1.p1	BRALA26967
OG0007963	OFUSG16928.1.p1	BRALA05382
OG0007964	OFUSG10554.1.p1	BRALA06725
OG0007965	OFUSG07497.1.p1	BRALA06401
OG0007966	OFUSG04273.1.p1	BRALA04442
OG0007968	OFUSG07892.1.p1	BRALA21749
OG0007969	OFUSG21474.1.p1	BRALA05303
OG0007970	OFUSG23680.1.p1	BRALA05659
OG0007971	OFUSG13159.1.p1	BRALA19533
OG0007972	OFUSG05104.1.p1	BRALA17622, BRALA17623
OG0007973	OFUSG18662.1.p1	BRALA18923
OG0007974	OFUSG24934.1.p1	BRALA05720
OG0007975	OFUSG26469.1.p1	BRALA26783
OG0007976	OFUSG11047.1.p1	BRALA06549
OG0007977	OFUSG10084.1.p1	BRALA13131
OG0007978	OFUSG23595.1.p1	BRALA01087
OG0007979	OFUSG02899.1.p1	BRALA15926
OG0007980	OFUSG11702.1.p1	BRALA10770, BRALA10935
OG0007981	OFUSG25033.1.p1	BRALA29458
OG0007982	OFUSG13066.1.p1, OFUSG13066.3.p1, OFUSG13066.2.p1	BRALA21295
OG0007984	OFUSG09870.1.p1	BRALA14202
OG0007985	OFUSG16831.1.p1	BRALA08299
OG0007986	OFUSG09300.1.p1	BRALA09512
OG0007987	OFUSG24174.1.p1	BRALA07239
OG0007988	OFUSG05086.1.p1	BRALA03214
OG0007990	OFUSG20268.1.p1	BRALA12460
OG0007993	OFUSG12464.1.p1	BRALA30161
OG0007994	OFUSG00061.1.p1	BRALA25978
OG0007995	OFUSG06540.1.p1	BRALA06067, BRALA11512, BRALA16489
OG0007996	OFUSG25545.1.p1	BRALA27572
OG0007997	OFUSG14866.1.p1	BRALA22191
OG0007998	OFUSG04732.1.p1	BRALA06927
OG0007999	OFUSG16655.1.p1	BRALA09129
OG0008000	OFUSG17338.1.p1	BRALA16665
OG0008001	OFUSG10860.1.p1	BRALA06623
OG0008002	OFUSG21031.1.p1	BRALA09632
OG0008003	OFUSG16902.1.p1	BRALA05438
OG0008004	OFUSG04859.1.p1	BRALA19538
OG0008005	OFUSG12467.1.p1	BRALA10917, BRALA10791
OG0008006	OFUSG13906.1.p1	BRALA06060
OG0008007	OFUSG12740.2.p1, OFUSG12740.1.p1	BRALA05135
OG0008008	OFUSG08327.1.p1	BRALA18635
OG0008009	OFUSG03862.1.p1	BRALA03592
OG0008010	OFUSG19440.1.p1, OFUSG10362.1.p1	BRALA00904, BRALA29627, BRALA30189, BRALA09943, BRALA29628, BRALA35882, BRALA29405, BRALA32724, BRALA30190
OG0008011	OFUSG11017.1.p1	BRALA20521
OG0008012	OFUSG06735.1.p1	BRALA14487, BRALA14488
OG0008013	OFUSG24335.1.p1	BRALA23684
OG0008016	OFUSG08993.1.p1	BRALA15634
OG0008017	OFUSG10257.1.p1	BRALA17211
OG0008018	OFUSG05742.1.p1	BRALA28380
OG0008019	OFUSG21945.1.p1	BRALA15822
OG0008020	OFUSG25021.1.p1	BRALA27130
OG0008022	OFUSG02172.1.p1	BRALA30758
OG0008023	OFUSG12743.1.p1	BRALA05506
OG0008024	OFUSG06689.1.p1	BRALA13577, BRALA23826
OG0008025	OFUSG08950.1.p1	BRALA06316
OG0008026	OFUSG12827.2.p1, OFUSG12827.1.p1	BRALA01545
OG0008027	OFUSG11871.1.p1	BRALA25111
OG0008028	OFUSG15376.1.p1	BRALA21166
OG0008029	OFUSG23880.1.p1	BRALA14999
OG0008030	OFUSG14835.1.p1	BRALA07301
OG0008031	OFUSG02167.1.p1	BRALA30757
OG0008032	OFUSG00997.1.p1	BRALA01503
OG0008032	OFUSG11850.1.p1	BRALA23431
OG0008033	OFUSG06086.1.p1	BRALA16320, BRALA16319
OG0008034	OFUSG09297.1.p1, OFUSG00830.1.p1, OFUSG08296.1.p1, OFUSG23738.1.p1, OFUSG19442.1.p1	BRALA34357, BRALA24556, BRALA25359
OG0008036	OFUSG10797.1.p1	BRALA11170
OG0008037	OFUSG09719.1.p1	BRALA13459
OG0008038	OFUSG19938.1.p1	BRALA00052
OG0008039	OFUSG24199.1.p1	BRALA25573, BRALA25574
OG0008040	OFUSG00411.1.p1	BRALA35286
OG0008041	OFUSG18812.1.p1	BRALA15327
OG0008042	OFUSG04696.1.p1, OFUSG04696.3.p1, OFUSG04696.2.p1	BRALA01614
OG0008043	OFUSG03226.1.p1	BRALA11778
OG0008044	OFUSG20351.1.p1	BRALA03153
OG0008046	OFUSG20235.1.p1	BRALA12449
OG0008048	OFUSG04949.1.p1	BRALA17625
OG0008049	OFUSG24140.1.p1	BRALA28424
OG0008051	OFUSG17855.1.p1	BRALA06514
OG0008052	OFUSG21851.1.p1	BRALA15223
OG0008053	OFUSG07380.1.p1	BRALA27848
OG0008054	OFUSG15807.1.p1	BRALA09180
OG0008055	OFUSG18746.1.p1	BRALA18953
OG0008056	OFUSG12830.1.p1	BRALA12095
OG0008057	OFUSG16700.1.p1	BRALA09187
OG0008058	OFUSG09245.1.p1	BRALA01759
OG0008059	OFUSG15154.1.p1	BRALA11716
OG0008060	OFUSG00466.1.p1	BRALA11739, BRALA11738
OG0008061	OFUSG20983.1.p1	BRALA13560, BRALA13559
OG0008062	OFUSG26406.2.p1, OFUSG26406.1.p1, OFUSG26409.1.p1	BRALA29465
OG0008064	OFUSG05201.1.p1, OFUSG12161.1.p1	BRALA16954
OG0008065	OFUSG07149.1.p1	BRALA26405
OG0008066	OFUSG09507.1.p1	BRALA22865
OG0008067	OFUSG23698.1.p1	BRALA15119
OG0008069	OFUSG21110.1.p1	BRALA05254
OG0008070	OFUSG13602.1.p1	BRALA21954
OG0008071	OFUSG23439.1.p1	BRALA07291
OG0008073	OFUSG07310.1.p1	BRALA18358
OG0008074	OFUSG23885.1.p1	BRALA28413
OG0008075	OFUSG03661.1.p1	BRALA16942
OG0008076	OFUSG16290.1.p1	BRALA15878
OG0008077	OFUSG12356.1.p1	BRALA25001
OG0008078	OFUSG25032.1.p1, OFUSG25032.2.p1	BRALA13669
OG0008079	OFUSG21485.1.p1	BRALA08589
OG0008081	OFUSG20771.1.p1	BRALA03257
OG0008082	OFUSG13504.2.p1, OFUSG13504.1.p1	BRALA15693
OG0008083	OFUSG17972.1.p1	BRALA28836
OG0008084	OFUSG12398.1.p1	BRALA24665
OG0008085	OFUSG06913.1.p1	BRALA16435, BRALA31770
OG0008087	OFUSG26337.1.p1	BRALA29708
OG0008088	OFUSG11489.1.p1	BRALA28845
OG0008089	OFUSG18780.1.p1	BRALA20320
OG0008090	OFUSG19720.1.p1, OFUSG09467.1.p1, OFUSG09467.2.p1	BRALA14829
OG0008091	OFUSG24010.1.p1	BRALA30103
OG0008092	OFUSG07718.1.p1	BRALA18265, BRALA18266
OG0008094	OFUSG05483.1.p1	BRALA15291
OG0008097	OFUSG24891.1.p1, OFUSG20699.1.p1	BRALA27672, BRALA13033, BRALA30228
OG0008098	OFUSG25108.1.p1	BRALA30312
OG0008100	OFUSG01562.1.p1	BRALA16672
OG0008101	OFUSG26244.1.p1, OFUSG02662.1.p1, OFUSG02202.1.p1, OFUSG04499.1.p1, OFUSG08368.1.p1	BRALA29223, BRALA09275, BRALA32755, BRALA16196, BRALA05162, BRALA04193, BRALA31662, BRALA09885, BRALA05970
OG0008102	OFUSG06272.1.p1	BRALA02796
OG0008103	OFUSG12555.1.p1	BRALA34312
OG0008104	OFUSG19032.1.p1	BRALA06606
OG0008105	OFUSG12576.1.p1	BRALA33680
OG0008106	OFUSG06436.1.p1	BRALA26078
OG0008107	OFUSG04089.1.p1	BRALA07036
OG0008108	OFUSG04761.1.p1	BRALA03352
OG0008109	OFUSG15368.1.p1	BRALA30499
OG0008111	OFUSG09040.1.p1	BRALA15647
OG0008112	OFUSG11684.1.p1	BRALA22113
OG0008113	OFUSG04242.1.p1	BRALA07943
OG0008115	OFUSG11236.1.p1	BRALA20867
OG0008117	OFUSG07978.1.p1	BRALA02820
OG0008119	OFUSG22463.1.p1	BRALA28937
OG0008120	OFUSG00079.1.p1	BRALA23874
OG0008122	OFUSG10913.3.p1, OFUSG10913.4.p1, OFUSG10913.2.p1, OFUSG10913.1.p1	BRALA26542
OG0008123	OFUSG11243.1.p1	BRALA28917, BRALA28916
OG0008124	OFUSG07399.1.p1, OFUSG07398.1.p1, OFUSG25118.1.p1, OFUSG22332.1.p1, OFUSG07400.1.p1, OFUSG01212.1.p1, OFUSG01214.1.p1, OFUSG19851.1.p1, OFUSG07402.1.p1	BRALA13418
OG0008125	OFUSG16587.1.p1	BRALA35372, BRALA34832
OG0008126	OFUSG09108.1.p1	BRALA14557
OG0008136	OFUSG19526.1.p1	BRALA20212
OG0008139	OFUSG16915.1.p1	BRALA31566
OG0008139	OFUSG12848.1.p1	BRALA01243
OG0008143	OFUSG02811.1.p1	BRALA28781
OG0008149	OFUSG17501.1.p1	BRALA10323
OG0008156	OFUSG19046.1.p1	BRALA17414, BRALA35179
OG0008161	OFUSG08442.1.p1, OFUSG25102.1.p1	BRALA20877
OG0008196	OFUSG09768.1.p1	BRALA17122
OG0008198	OFUSG23150.1.p1, OFUSG23085.1.p1	BRALA26773
OG0008200	OFUSG12801.1.p1	BRALA20228, BRALA15149
OG0008202	OFUSG01243.1.p1	BRALA16861
OG0008203	OFUSG18312.1.p1	BRALA03991
OG0008204	OFUSG22975.1.p1	BRALA33352, BRALA19971
OG0008205	OFUSG07068.1.p1	BRALA21784
OG0008206	OFUSG08205.1.p1	BRALA17145
OG0008211	OFUSG08466.2.p1, OFUSG08466.1.p1	BRALA18220
OG0008212	OFUSG12733.1.p1	BRALA24855, BRALA00330
OG0008213	OFUSG01815.1.p1	BRALA28821
OG0008214	OFUSG12655.1.p1	BRALA05477
OG0008216	OFUSG12125.1.p1, OFUSG17191.1.p1	BRALA22497
OG0008217	OFUSG10908.1.p1	BRALA06238
OG0008218	OFUSG10017.1.p1	BRALA13067, BRALA13066
OG0008219	OFUSG10555.1.p1	BRALA06408
OG0008220	OFUSG11032.1.p1	BRALA11793
OG0008221	OFUSG22813.1.p1	BRALA03267
OG0008222	OFUSG19358.1.p1	BRALA16415
OG0008223	OFUSG14008.1.p1, OFUSG02822.1.p1	BRALA22730
OG0008224	OFUSG20468.1.p1	BRALA19108
OG0008225	OFUSG03680.1.p1	BRALA08069
OG0008227	OFUSG08560.1.p1	BRALA14669
OG0008228	OFUSG06885.1.p1	BRALA09327
OG0008230	OFUSG22790.1.p1	BRALA28895
OG0008231	OFUSG06642.4.p1, OFUSG06642.2.p1, OFUSG06642.1.p1, OFUSG06642.5.p1, OFUSG06642.3.p1	BRALA34426
OG0008232	OFUSG01401.1.p1	BRALA31720
OG0008233	OFUSG07227.2.p1, OFUSG07227.1.p1, OFUSG07227.3.p1	BRALA20248
OG0008234	OFUSG10395.1.p1	BRALA06578
OG0008235	OFUSG23626.1.p1	BRALA05497
OG0008237	OFUSG04433.1.p1	BRALA07954
OG0008238	OFUSG04754.1.p1	BRALA15105
OG0008239	OFUSG10345.1.p1	BRALA17929
OG0008240	OFUSG17137.1.p1	BRALA09089
OG0008241	OFUSG05556.2.p1, OFUSG05556.1.p1	BRALA09191
OG0008242	OFUSG02209.1.p1	BRALA28312
OG0008243	OFUSG01081.1.p1	BRALA28205
OG0008244	OFUSG17823.1.p1	BRALA10429
OG0008245	OFUSG14937.1.p1	BRALA23605
OG0008246	OFUSG24570.1.p1	BRALA04540
OG0008247	OFUSG24142.1.p1, OFUSG24142.2.p1	BRALA34550
OG0008249	OFUSG13252.1.p1	BRALA05292
OG0008250	OFUSG08787.1.p1	BRALA22870
OG0008251	OFUSG04432.1.p1	BRALA07938
OG0008252	OFUSG09419.1.p1, OFUSG09417.1.p1	BRALA09548
OG0008253	OFUSG18707.1.p1	BRALA16363
OG0008254	OFUSG09022.1.p1	BRALA18783
OG0008256	OFUSG06863.1.p1	BRALA25076
OG0008258	OFUSG16139.1.p1	BRALA22506
OG0008259	OFUSG21447.1.p1	BRALA13760
OG0008260	OFUSG04814.1.p1	BRALA22417
OG0008261	OFUSG02443.1.p1	BRALA08123
OG0008262	OFUSG08348.1.p1	BRALA02776
OG0008263	OFUSG11752.1.p1	BRALA30316
OG0008264	OFUSG19573.1.p1, OFUSG19573.2.p1	BRALA08405
OG0008266	OFUSG04753.1.p1	BRALA16480
OG0008267	OFUSG05618.1.p1	BRALA28040
OG0008268	OFUSG12661.1.p1	BRALA03654
OG0008269	OFUSG23254.1.p1	BRALA18372
OG0008270	OFUSG20693.1.p1	BRALA21257
OG0008271	OFUSG06332.1.p1	BRALA13152
OG0008272	OFUSG26020.1.p1, OFUSG26020.2.p1	BRALA16559
OG0008273	OFUSG16901.1.p2	BRALA05439
OG0008274	OFUSG05460.1.p1	BRALA17358
OG0008275	OFUSG00447.1.p1	BRALA28211
OG0008277	OFUSG00036.1.p1, OFUSG00036.2.p1	BRALA23402
OG0008278	OFUSG15033.1.p1	BRALA28148
OG0008279	OFUSG13248.1.p1	BRALA05426
OG0008281	OFUSG11718.1.p1	BRALA11926
OG0008282	OFUSG23558.1.p1	BRALA00732
OG0008283	OFUSG22210.1.p1	BRALA17761
OG0008286	OFUSG04755.1.p1	BRALA21994
OG0008288	OFUSG16930.1.p1	BRALA05446
OG0008290	OFUSG00598.1.p1	BRALA32558
OG0008291	OFUSG10968.1.p1	BRALA06389
OG0008292	OFUSG09803.1.p1	BRALA17573
OG0008294	OFUSG06865.1.p1	BRALA16279
OG0008296	OFUSG15696.1.p1	BRALA13383
OG0008297	OFUSG15155.1.p1	BRALA03422
OG0008298	OFUSG23318.1.p1	BRALA08665
OG0008299	OFUSG12957.1.p1, OFUSG12957.2.p1	BRALA00329
OG0008300	OFUSG17983.1.p1, OFUSG17983.2.p1	BRALA03675
OG0008301	OFUSG06711.2.p1, OFUSG06711.1.p1	BRALA16291
