Orthogroup	OWEFU	STRPU_ok
OG0007275	OFUSG05642.1.p1	STRPU_23580
OG0007276	OFUSG09515.1.p1	STRPU_26763, STRPU_26749
OG0007277	OFUSG25004.2.p1, OFUSG25004.3.p1, OFUSG25004.1.p1	STRPU_20592
OG0007280	OFUSG21322.1.p1	STRPU_07782
OG0007281	OFUSG10005.1.p1	STRPU_08257
OG0007282	OFUSG14906.1.p1	STRPU_02557, STRPU_14767
OG0007283	OFUSG00968.1.p1	STRPU_17745
OG0007285	OFUSG00450.1.p1, OFUSG00449.1.p1	STRPU_18094, STRPU_01782
OG0007286	OFUSG12715.1.p1	STRPU_26916
OG0007288	OFUSG11110.1.p1	STRPU_04090
OG0007289	OFUSG26003.1.p1	STRPU_16536, STRPU_16537, STRPU_16557
OG0007291	OFUSG20575.1.p1	STRPU_25328
OG0007292	OFUSG09326.1.p1	STRPU_03997, STRPU_03991
OG0007293	OFUSG16859.1.p1	STRPU_07040
OG0007294	OFUSG17062.1.p1	STRPU_22945
OG0007295	OFUSG17861.2.p1, OFUSG17861.1.p1	STRPU_04865
OG0007296	OFUSG07471.1.p1	STRPU_12923
OG0007297	OFUSG17821.1.p1	STRPU_08492
OG0007298	OFUSG02733.1.p1	STRPU_05120, STRPU_05046
OG0007299	OFUSG09792.1.p1	STRPU_10020
OG0007300	OFUSG15976.1.p1	STRPU_02386, STRPU_13690
OG0007301	OFUSG04824.1.p1	STRPU_25284
OG0007302	OFUSG02825.1.p1	STRPU_04986
OG0007303	OFUSG11757.1.p1	STRPU_21782
OG0007304	OFUSG04479.1.p1	STRPU_25058
OG0007305	OFUSG08566.1.p1	STRPU_03512, STRPU_03557
OG0007306	OFUSG00027.1.p1, OFUSG00027.2.p1	STRPU_17069
OG0007307	OFUSG15381.1.p1	STRPU_21523
OG0007308	OFUSG26870.1.p1	STRPU_24086
OG0007309	OFUSG12546.1.p1, OFUSG12545.1.p1	STRPU_21324
OG0007310	OFUSG04200.1.p1, OFUSG04200.2.p1	STRPU_01481, STRPU_13767
OG0007312	OFUSG18290.1.p1	STRPU_08083
OG0007313	OFUSG08189.1.p1	STRPU_20007
OG0007314	OFUSG11556.1.p1	STRPU_20759
OG0007316	OFUSG15327.1.p1	STRPU_15072
OG0007317	OFUSG23619.1.p1	STRPU_07547, STRPU_00579
OG0007318	OFUSG06457.1.p1	STRPU_22848
OG0007319	OFUSG21180.1.p1	STRPU_08052
OG0007320	OFUSG09270.1.p1	STRPU_26603
OG0007321	OFUSG11477.1.p1	STRPU_21053
OG0007322	OFUSG09904.1.p1	STRPU_19439
OG0007323	OFUSG09943.1.p1	STRPU_24294
OG0007324	OFUSG11755.1.p1	STRPU_25929
OG0007325	OFUSG20353.1.p1	STRPU_25926
OG0007326	OFUSG16635.1.p1	STRPU_22222
OG0007327	OFUSG13789.1.p1	STRPU_06119, STRPU_06118
OG0007328	OFUSG06146.1.p1	STRPU_10332
OG0007329	OFUSG25701.1.p1	STRPU_19648, STRPU_19673
OG0007330	OFUSG03047.1.p1	STRPU_05861
OG0007331	OFUSG13160.1.p1	STRPU_24837
OG0007332	OFUSG03446.1.p1	STRPU_05295
OG0007333	OFUSG14787.1.p1	STRPU_06789
OG0007334	OFUSG04651.1.p1	STRPU_23387
OG0007335	OFUSG12346.1.p1	STRPU_20669
OG0007336	OFUSG01140.1.p1	STRPU_18133
OG0007337	OFUSG08247.1.p1	STRPU_24204, STRPU_01095
OG0007338	OFUSG00512.1.p1	STRPU_04821, STRPU_00737
OG0007339	OFUSG16021.1.p1	STRPU_07259, STRPU_07233
OG0007340	OFUSG07490.1.p1, OFUSG07490.2.p1	STRPU_19772, STRPU_00798
OG0007341	OFUSG08079.1.p1	STRPU_19846
OG0007342	OFUSG21114.1.p1	STRPU_20395
OG0007343	OFUSG23516.1.p1	STRPU_18619
OG0007344	OFUSG11551.1.p1	STRPU_20653
OG0007345	OFUSG10938.1.p1	STRPU_04442
OG0007347	OFUSG12292.1.p1	STRPU_10302
OG0007348	OFUSG24927.1.p1, OFUSG24927.2.p1	STRPU_06881
OG0007349	OFUSG23871.1.p1	STRPU_14564
OG0007350	OFUSG19210.1.p1, OFUSG00308.1.p1, OFUSG21271.1.p1, OFUSG25023.1.p1, OFUSG12319.1.p1, OFUSG11907.1.p1, OFUSG11906.1.p1, OFUSG11905.1.p1, OFUSG11904.1.p1, OFUSG11908.1.p1, OFUSG21940.1.p1	STRPU_22522
OG0007351	OFUSG23667.1.p1	STRPU_22241
OG0007352	OFUSG15050.1.p1, OFUSG15050.2.p1	STRPU_14587
OG0007353	OFUSG23180.1.p1	STRPU_25301
OG0007354	OFUSG17364.1.p1	STRPU_22260
OG0007355	OFUSG14831.1.p1	STRPU_15597, STRPU_02210
OG0007356	OFUSG25027.1.p1	STRPU_23252
OG0007357	OFUSG12168.1.p1	STRPU_13551, STRPU_21081
OG0007358	OFUSG09680.1.p1	STRPU_27057
OG0007359	OFUSG05437.1.p1	STRPU_25482
OG0007360	OFUSG25473.1.p1	STRPU_03316
OG0007361	OFUSG09488.1.p1	STRPU_27148
OG0007363	OFUSG02740.1.p1	STRPU_05741
OG0007364	OFUSG01952.1.p1	STRPU_05709
OG0007365	OFUSG13323.1.p1	STRPU_18947, STRPU_00679
OG0007366	OFUSG08778.1.p1	STRPU_27137
OG0007367	OFUSG17700.1.p1	STRPU_18783
OG0007368	OFUSG07565.1.p1	STRPU_12825
OG0007369	OFUSG16560.1.p1	STRPU_00868, STRPU_14055
OG0007370	OFUSG23988.1.p1	STRPU_14791
OG0007371	OFUSG05965.1.p1	STRPU_09928
OG0007372	OFUSG02717.1.p1	STRPU_21524
OG0007373	OFUSG16818.1.p1	STRPU_13813
OG0007374	OFUSG19004.1.p1	STRPU_10340
OG0007375	OFUSG26223.3.p1, OFUSG26223.2.p1, OFUSG26223.1.p1	STRPU_17206, STRPU_17205
OG0007377	OFUSG25397.1.p1	STRPU_20182
OG0007378	OFUSG24752.1.p1	STRPU_06538, STRPU_06562
OG0007379	OFUSG25215.1.p1	STRPU_21812
OG0007380	OFUSG02808.1.p1	STRPU_26202
OG0007381	OFUSG11065.1.p1	STRPU_08535
OG0007382	OFUSG12635.1.p1	STRPU_22220
OG0007383	OFUSG00895.2.p1, OFUSG00895.1.p1	STRPU_17717
OG0007384	OFUSG00236.2.p1, OFUSG00236.1.p1	STRPU_17097, STRPU_17092
OG0007385	OFUSG26112.1.p1	STRPU_12849, STRPU_16793
OG0007386	OFUSG21256.1.p1	STRPU_00585, STRPU_07551
OG0007387	OFUSG08047.1.p1, OFUSG08047.2.p1	STRPU_20146
OG0007388	OFUSG17284.1.p1	STRPU_18808, STRPU_00248
OG0007389	OFUSG07228.1.p1	STRPU_19911
OG0007390	OFUSG18344.1.p1	STRPU_00928, STRPU_00924, STRPU_08894
OG0007391	OFUSG15504.1.p1	STRPU_15363
OG0007392	OFUSG13438.1.p1, OFUSG13438.3.p1, OFUSG13438.2.p1	STRPU_18506
OG0007393	OFUSG12565.1.p1	STRPU_21066
OG0007394	OFUSG13494.1.p1	STRPU_21854
OG0007395	OFUSG10757.1.p1	STRPU_08491
OG0007396	OFUSG22886.1.p1	STRPU_25330
OG0007397	OFUSG13056.1.p1	STRPU_19337
OG0007398	OFUSG07232.1.p1	STRPU_20171
OG0007399	OFUSG01818.1.p1	STRPU_17778
OG0007400	OFUSG14809.1.p1	STRPU_06112
OG0007403	OFUSG19277.1.p1	STRPU_09636
OG0007404	OFUSG23183.1.p1	STRPU_12023
OG0007405	OFUSG22414.1.p1	STRPU_15404
OG0007406	OFUSG15025.1.p1	STRPU_15405
OG0007407	OFUSG18627.1.p1	STRPU_04194
OG0007408	OFUSG16878.1.p1	STRPU_24473
OG0007409	OFUSG16872.1.p1	STRPU_24311
OG0007410	OFUSG11037.1.p1	STRPU_08354
OG0007411	OFUSG04653.1.p1	STRPU_22952
OG0007412	OFUSG01834.1.p1	STRPU_17752
OG0007413	OFUSG16703.1.p1	STRPU_00856, STRPU_14064
OG0007414	OFUSG17401.1.p1	STRPU_18143
OG0007415	OFUSG04618.1.p1	STRPU_25101
OG0007416	OFUSG03058.1.p1	STRPU_05170, STRPU_05091
OG0007417	OFUSG22448.1.p1	STRPU_14291, STRPU_14275
OG0007418	OFUSG15358.1.p1	STRPU_02551, STRPU_14772
OG0007419	OFUSG18337.1.p1	STRPU_08298
OG0007420	OFUSG12850.1.p1, OFUSG12850.2.p1	STRPU_11310, STRPU_11309, STRPU_11293
OG0007421	OFUSG07551.1.p1	STRPU_24065
OG0007423	OFUSG10921.1.p1	STRPU_09089, STRPU_02061
OG0007424	OFUSG18027.1.p1, OFUSG18027.2.p1	STRPU_08374
OG0007425	OFUSG05643.1.p1	STRPU_05795
OG0007426	OFUSG09786.1.p1	STRPU_03074
OG0007427	OFUSG11080.2.p1, OFUSG11080.1.p1	STRPU_09854
OG0007428	OFUSG16303.1.p1, OFUSG04650.1.p1	STRPU_13290, STRPU_13297
OG0007429	OFUSG06469.1.p1	STRPU_22711, STRPU_00694
OG0007431	OFUSG17080.1.p1	STRPU_23142
OG0007432	OFUSG12825.1.p1	STRPU_11355
OG0007433	OFUSG00326.1.p1	STRPU_22239
OG0007434	OFUSG10491.1.p1	STRPU_08100
OG0007435	OFUSG04448.1.p1	STRPU_25116
OG0007437	OFUSG05591.1.p1	STRPU_10305
OG0007438	OFUSG03119.1.p1	STRPU_05955
OG0007439	OFUSG12912.1.p1	STRPU_24469
OG0007440	OFUSG06409.1.p1	STRPU_23267
OG0007441	OFUSG21002.1.p1	STRPU_24817
OG0007442	OFUSG26591.1.p1	STRPU_18182
OG0007443	OFUSG24141.1.p1	STRPU_14986, STRPU_14955
OG0007444	OFUSG08591.1.p1	STRPU_26731
OG0007445	OFUSG00336.1.p1	STRPU_17417
OG0007446	OFUSG15616.1.p1	STRPU_14393
OG0007447	OFUSG03015.1.p1	STRPU_05721, STRPU_05714
OG0007448	OFUSG19692.1.p1	STRPU_27142, STRPU_26788
OG0007449	OFUSG20567.1.p1	STRPU_25291
OG0007451	OFUSG04847.1.p1	STRPU_09686
OG0007452	OFUSG02426.2.p1, OFUSG02426.1.p1	STRPU_05729
OG0007453	OFUSG05211.1.p1	STRPU_08036
OG0007454	OFUSG11207.1.p1	STRPU_06713
OG0007455	OFUSG01636.1.p1	STRPU_16892
OG0007456	OFUSG13703.1.p1	STRPU_01080, STRPU_24220
OG0007457	OFUSG09458.1.p1	STRPU_26729
OG0007458	OFUSG12861.1.p1	STRPU_18410, STRPU_18444
OG0007459	OFUSG11762.1.p1	STRPU_00297, STRPU_00286
OG0007460	OFUSG12178.1.p1	STRPU_21588
OG0007461	OFUSG12051.1.p1	STRPU_21382
OG0007462	OFUSG24240.1.p1	STRPU_25018
OG0007463	OFUSG07010.1.p1	STRPU_12572
OG0007465	OFUSG15455.1.p1	STRPU_14595
OG0007467	OFUSG08692.1.p1	STRPU_26510
OG0007468	OFUSG19097.1.p1	STRPU_10098, STRPU_10161
OG0007471	OFUSG05247.1.p1	STRPU_25367
OG0007472	OFUSG09263.1.p1	STRPU_26679
OG0007474	OFUSG08713.1.p1	STRPU_03201
OG0007475	OFUSG08570.1.p1	STRPU_02943, STRPU_02956
OG0007476	OFUSG13432.1.p1	STRPU_19093
OG0007477	OFUSG07039.1.p1, OFUSG07040.1.p1	STRPU_16441
OG0007478	OFUSG13230.1.p1	STRPU_18941, STRPU_15341
OG0007479	OFUSG18598.1.p1, OFUSG18598.2.p1	STRPU_08775
OG0007480	OFUSG19354.1.p1	STRPU_09560
OG0007481	OFUSG22427.1.p1	STRPU_15553, STRPU_02246
OG0007482	OFUSG17340.1.p1	STRPU_10921
OG0007483	OFUSG23534.1.p1	STRPU_26428
OG0007484	OFUSG11388.1.p1	STRPU_20892, STRPU_20855
OG0007485	OFUSG22016.1.p1	STRPU_21383
OG0007486	OFUSG17883.1.p1	STRPU_04093
OG0007487	OFUSG22167.1.p1	STRPU_14724
OG0007488	OFUSG07538.1.p1	STRPU_04869
OG0007489	OFUSG12215.1.p1	STRPU_21564
OG0007490	OFUSG16873.1.p1	STRPU_24889
OG0007492	OFUSG25059.1.p1	STRPU_20454
OG0007493	OFUSG06845.1.p1	STRPU_10208
OG0007494	OFUSG22266.1.p1	STRPU_14437, STRPU_14454
OG0007495	OFUSG04434.1.p1	STRPU_25133
OG0007496	OFUSG16736.1.p1	STRPU_25155
OG0007497	OFUSG10341.1.p1	STRPU_06101
OG0007498	OFUSG17266.1.p1	STRPU_07477
OG0007499	OFUSG11843.1.p1	STRPU_20843, STRPU_20842, STRPU_20880
OG0007500	OFUSG04669.1.p1	STRPU_25183
OG0007501	OFUSG00839.1.p1	STRPU_12196
OG0007503	OFUSG14763.1.p1	STRPU_06365
OG0007504	OFUSG11026.1.p1	STRPU_09266
OG0007506	OFUSG12077.1.p1	STRPU_22153
OG0007507	OFUSG11287.1.p1	STRPU_21650, STRPU_21714
OG0007508	OFUSG26113.1.p1	STRPU_19349
OG0007509	OFUSG13309.1.p1	STRPU_18472, STRPU_18429
OG0007510	OFUSG13168.1.p1	STRPU_24670
OG0007513	OFUSG18747.1.p1	STRPU_22835
OG0007514	OFUSG16920.1.p1, OFUSG16920.2.p1	STRPU_19287, STRPU_00399
OG0007515	OFUSG22129.1.p1, OFUSG22129.3.p1, OFUSG22129.2.p1	STRPU_18519
OG0007517	OFUSG08057.1.p1	STRPU_12725
OG0007518	OFUSG06829.1.p1	STRPU_23498
OG0007520	OFUSG13140.2.p1, OFUSG13140.1.p1	STRPU_19057
OG0007521	OFUSG26522.1.p1	STRPU_21340
OG0007524	OFUSG14119.1.p1	STRPU_06777, STRPU_06757
OG0007525	OFUSG21392.1.p1	STRPU_19058
OG0007527	OFUSG05917.1.p1	STRPU_25511
OG0007528	OFUSG00537.1.p1	STRPU_20344
OG0007529	OFUSG18077.1.p1	STRPU_08309
OG0007533	OFUSG05889.1.p1, OFUSG05889.2.p1	STRPU_10369
OG0007537	OFUSG04156.1.p1	STRPU_13257, STRPU_11208
OG0007582	OFUSG16744.1.p1	STRPU_23581
OG0007583	OFUSG19385.1.p1	STRPU_10217
OG0007584	OFUSG10532.1.p1, OFUSG10532.2.p1	STRPU_08534
OG0007586	OFUSG06940.1.p1	STRPU_23321
OG0007587	OFUSG15959.1.p1	STRPU_08054
OG0007588	OFUSG08373.1.p1	STRPU_12918
OG0007589	OFUSG03464.1.p1	STRPU_05858
OG0007591	OFUSG04404.1.p1	STRPU_24089
OG0007594	OFUSG09058.1.p1	STRPU_27227
OG0007595	OFUSG19395.1.p1	STRPU_26820
OG0007597	OFUSG07837.1.p1	STRPU_16840
OG0007598	OFUSG02705.2.p1, OFUSG02705.1.p1	STRPU_05871
OG0007600	OFUSG14741.1.p1	STRPU_06011
OG0007602	OFUSG18659.1.p1	STRPU_18498
OG0007603	OFUSG05017.1.p1	STRPU_25672
OG0007604	OFUSG20886.1.p1	STRPU_25514
OG0007606	OFUSG11909.1.p1	STRPU_20480
OG0007607	OFUSG16917.1.p1	STRPU_11445
OG0007608	OFUSG13378.1.p1	STRPU_07591
OG0007609	OFUSG14337.1.p1	STRPU_06155
OG0007610	OFUSG18726.1.p1	STRPU_22670
OG0007611	OFUSG25283.2.p1, OFUSG25283.1.p1	STRPU_20758
OG0007612	OFUSG13254.1.p1	STRPU_12149, STRPU_12117
OG0007613	OFUSG13039.1.p1	STRPU_19078
OG0007614	OFUSG22780.1.p1	STRPU_25420
OG0007615	OFUSG06032.1.p1	STRPU_22841
OG0007617	OFUSG08967.1.p1	STRPU_27119
OG0007618	OFUSG01286.1.p1	STRPU_17660, STRPU_02260
OG0007619	OFUSG23637.1.p1	STRPU_11082
OG0007621	OFUSG23418.1.p1	STRPU_17762
OG0007623	OFUSG24746.1.p1	STRPU_21885, STRPU_21884
OG0007624	OFUSG00912.1.p1	STRPU_17423
OG0007625	OFUSG01065.1.p1	STRPU_17981, STRPU_17982
OG0007626	OFUSG24926.1.p1	STRPU_06813
OG0007628	OFUSG02826.1.p1	STRPU_04985
OG0007629	OFUSG08807.1.p1	STRPU_26798
OG0007630	OFUSG24713.1.p1	STRPU_06644
OG0007633	OFUSG17043.1.p1	STRPU_22913, STRPU_22898
OG0007634	OFUSG18364.1.p1	STRPU_20702
OG0007635	OFUSG11100.1.p1	STRPU_04820
OG0007636	OFUSG01941.1.p1	STRPU_05465, STRPU_05464
OG0007637	OFUSG11941.1.p1	STRPU_20893, STRPU_20856
OG0007639	OFUSG10115.1.p1	STRPU_04817
OG0007640	OFUSG19648.1.p1	STRPU_26951
OG0007642	OFUSG17690.1.p1	STRPU_22026
OG0007643	OFUSG16038.1.p1	STRPU_24615
OG0007645	OFUSG09967.1.p1	STRPU_08498
OG0007646	OFUSG02602.2.p1, OFUSG02602.1.p1	STRPU_05885
OG0007647	OFUSG12352.1.p1	STRPU_13787
OG0007648	OFUSG23402.1.p1	STRPU_25029
OG0007649	OFUSG11208.1.p1	STRPU_10009
OG0007650	OFUSG08401.1.p1	STRPU_17007
OG0007651	OFUSG03816.1.p1	STRPU_16780
OG0007652	OFUSG07124.1.p1	STRPU_19601
OG0007653	OFUSG12107.1.p1	STRPU_21076
OG0007654	OFUSG23523.1.p1	STRPU_21932
OG0007656	OFUSG06312.1.p1	STRPU_22735
OG0007657	OFUSG00269.1.p1	STRPU_11676
OG0007658	OFUSG00831.1.p1	STRPU_17693
OG0007659	OFUSG26310.1.p1	STRPU_22169, STRPU_22176
OG0007660	OFUSG08033.1.p1	STRPU_26049
OG0007663	OFUSG08187.1.p1	STRPU_16698, STRPU_16669
OG0007664	OFUSG18907.1.p1	STRPU_09994
OG0007665	OFUSG22453.1.p1	STRPU_10331
OG0007666	OFUSG18592.1.p1	STRPU_09239
OG0007667	OFUSG12265.1.p1	STRPU_20524
OG0007668	OFUSG15536.1.p1	STRPU_14387
OG0007669	OFUSG05619.1.p1	STRPU_23356
OG0007670	OFUSG13342.1.p1, OFUSG13342.2.p1	STRPU_07110
OG0007671	OFUSG16155.1.p1	STRPU_24947
OG0007673	OFUSG12933.1.p1	STRPU_07544, STRPU_00576
OG0007674	OFUSG12587.1.p1	STRPU_20960
OG0007675	OFUSG13447.1.p1	STRPU_07164
OG0007676	OFUSG07077.2.p1, OFUSG07077.1.p1	STRPU_20181
OG0007677	OFUSG08042.3.p1, OFUSG08042.1.p1, OFUSG08042.2.p1	STRPU_19821
OG0007678	OFUSG21738.1.p1, OFUSG21736.1.p1, OFUSG12550.1.p1, OFUSG12461.1.p1	STRPU_21278
OG0007679	OFUSG05979.1.p1	STRPU_10417
OG0007680	OFUSG13025.1.p1	STRPU_21987, STRPU_21989
OG0007681	OFUSG08756.1.p1, OFUSG08756.2.p1, OFUSG08756.3.p1	STRPU_26557
OG0007683	OFUSG10975.1.p1, OFUSG10974.1.p1	STRPU_09942
OG0007684	OFUSG21664.1.p1	STRPU_20671
OG0007685	OFUSG11339.1.p1	STRPU_21750, STRPU_21685
OG0007686	OFUSG05228.1.p1	STRPU_25432
OG0007689	OFUSG22558.1.p1, OFUSG22558.2.p1	STRPU_14907
OG0007690	OFUSG05888.1.p1	STRPU_09461
OG0007691	OFUSG17394.1.p1	STRPU_18903, STRPU_07661
OG0007692	OFUSG10240.1.p1	STRPU_08445
OG0007694	OFUSG22930.1.p1	STRPU_26080
OG0007695	OFUSG23690.1.p1	STRPU_27322
OG0007696	OFUSG05710.1.p1	STRPU_22742, STRPU_01896
OG0007697	OFUSG15762.1.p1	STRPU_15422
OG0007698	OFUSG13946.1.p1	STRPU_26351
OG0007699	OFUSG03949.1.p1	STRPU_07472, STRPU_07483, STRPU_07644
OG0007700	OFUSG15537.1.p1	STRPU_15499
OG0007701	OFUSG22537.1.p1	STRPU_02521, STRPU_15139
OG0007702	OFUSG07854.1.p1	STRPU_12514, STRPU_12489
OG0007703	OFUSG10399.1.p1	STRPU_04278
OG0007704	OFUSG04621.1.p1	STRPU_24663
OG0007705	OFUSG18179.1.p1, OFUSG18179.2.p1	STRPU_04695
OG0007706	OFUSG11056.1.p1	STRPU_01456, STRPU_08718
OG0007708	OFUSG16188.2.p1, OFUSG16188.1.p1	STRPU_13276
OG0007711	OFUSG00605.1.p1	STRPU_17114, STRPU_17099
OG0007712	OFUSG05858.1.p1	STRPU_10119, STRPU_10045
OG0007713	OFUSG15968.1.p1	STRPU_13904
OG0007714	OFUSG02938.1.p1	STRPU_05559, STRPU_05617
OG0007715	OFUSG22189.2.p1, OFUSG22189.1.p1	STRPU_15268
OG0007716	OFUSG21373.1.p1	STRPU_18371
OG0007717	OFUSG17544.1.p1	STRPU_21970
OG0007718	OFUSG24333.1.p1	STRPU_02380, STRPU_13696
OG0007719	OFUSG16153.1.p1	STRPU_10661
OG0007721	OFUSG06763.1.p1	STRPU_09464
OG0007722	OFUSG09667.1.p1	STRPU_27029
OG0007723	OFUSG04168.1.p1	STRPU_24016
OG0007724	OFUSG17220.1.p1	STRPU_24974
OG0007725	OFUSG25697.1.p1	STRPU_20289
OG0007726	OFUSG13718.2.p1, OFUSG13718.1.p1	STRPU_00545, STRPU_10701
OG0007727	OFUSG04739.1.p1	STRPU_02375, STRPU_00445
OG0007728	OFUSG12092.1.p1	STRPU_05337
OG0007729	OFUSG11497.1.p1	STRPU_25886
OG0007730	OFUSG20248.1.p1	STRPU_00213, STRPU_25952
OG0007732	OFUSG19296.1.p1	STRPU_09831
OG0007733	OFUSG05630.1.p1	STRPU_22633
OG0007734	OFUSG13294.1.p1	STRPU_19011
OG0007735	OFUSG22506.1.p1, OFUSG22506.2.p1	STRPU_14336
OG0007736	OFUSG15042.1.p1	STRPU_15391
OG0007737	OFUSG00096.1.p1, OFUSG00096.3.p1, OFUSG00096.2.p1	STRPU_06889, STRPU_06913
OG0007738	OFUSG08886.1.p1	STRPU_03929
OG0007739	OFUSG00877.1.p1	STRPU_02301, STRPU_17620
OG0007740	OFUSG09084.1.p1	STRPU_03741
OG0007741	OFUSG04087.1.p1	STRPU_21247
OG0007743	OFUSG24314.1.p1	STRPU_24127, STRPU_24118
OG0007744	OFUSG07022.1.p1	STRPU_23575
OG0007745	OFUSG24033.1.p1	STRPU_25603
OG0007746	OFUSG25087.2.p1, OFUSG25087.1.p1	STRPU_21712, STRPU_21648
OG0007747	OFUSG13194.2.p1, OFUSG13194.1.p1	STRPU_18980, STRPU_18966
OG0007749	OFUSG06926.1.p1	STRPU_22396
OG0007750	OFUSG13242.1.p1	STRPU_19182
OG0007751	OFUSG19113.1.p1	STRPU_10275
OG0007752	OFUSG14080.1.p1	STRPU_06635
OG0007753	OFUSG14260.1.p1, OFUSG14259.1.p1	STRPU_00174
OG0007754	OFUSG23541.2.p2, OFUSG23541.1.p1	STRPU_10555
OG0007755	OFUSG07853.1.p1, OFUSG07853.2.p1	STRPU_12547
OG0007757	OFUSG13397.2.p1, OFUSG13397.1.p1, OFUSG13397.3.p1	STRPU_18160
OG0007759	OFUSG09907.1.p1	STRPU_20396
OG0007760	OFUSG13141.1.p1	STRPU_07851
OG0007761	OFUSG23226.1.p1	STRPU_10995, STRPU_00332
OG0007763	OFUSG13188.1.p1	STRPU_18521
OG0007764	OFUSG19990.1.p1, OFUSG19990.3.p1, OFUSG19990.4.p1, OFUSG19990.2.p1	STRPU_27386
OG0007765	OFUSG04752.1.p1, OFUSG04752.2.p1	STRPU_26091, STRPU_26090
OG0007766	OFUSG10019.2.p1, OFUSG10019.1.p1	STRPU_09268
OG0007768	OFUSG23414.1.p1	STRPU_10831, STRPU_10850
OG0007769	OFUSG10116.1.p1	STRPU_08985
OG0007770	OFUSG15214.1.p1	STRPU_14804
OG0007771	OFUSG19373.1.p1	STRPU_23888
OG0007772	OFUSG14806.1.p1	STRPU_06020
OG0007773	OFUSG05099.1.p1	STRPU_06714
OG0007774	OFUSG16284.1.p1	STRPU_01586, STRPU_13567
OG0007775	OFUSG15554.1.p1	STRPU_14887
OG0007776	OFUSG19566.2.p1, OFUSG19566.1.p1	STRPU_26802
OG0007778	OFUSG20750.1.p1, OFUSG23099.1.p1	STRPU_25500, STRPU_25501
OG0007779	OFUSG16301.1.p1	STRPU_13722
OG0007780	OFUSG11825.1.p1	STRPU_21386
OG0007781	OFUSG12252.1.p1	STRPU_20710
OG0007782	OFUSG18608.1.p1	STRPU_04650, STRPU_04628
OG0007783	OFUSG18356.1.p1	STRPU_08382
OG0007784	OFUSG04138.1.p1	STRPU_13640, STRPU_02424
OG0007785	OFUSG06327.1.p1	STRPU_23337
OG0007786	OFUSG12053.1.p1	STRPU_21038
OG0007787	OFUSG25805.3.p1, OFUSG25805.1.p1, OFUSG25805.2.p1	STRPU_21930
OG0007788	OFUSG15334.1.p1	STRPU_14402
OG0007789	OFUSG15126.1.p1	STRPU_14189
OG0007790	OFUSG10920.1.p1	STRPU_02139, STRPU_09177
OG0007791	OFUSG13381.1.p1	STRPU_07025, STRPU_07083
OG0007794	OFUSG22344.1.p1	STRPU_14546
OG0007796	OFUSG08457.1.p1	STRPU_27124
OG0007797	OFUSG15128.1.p1	STRPU_14188
OG0007798	OFUSG09670.1.p1	STRPU_03729
OG0007799	OFUSG23487.1.p1	STRPU_22231
OG0007800	OFUSG02294.2.p1, OFUSG02294.1.p1	STRPU_05914
OG0007801	OFUSG10903.1.p1	STRPU_08682
OG0007802	OFUSG19089.1.p1	STRPU_08198
OG0007803	OFUSG11295.1.p1	STRPU_20812
OG0007804	OFUSG26380.1.p1	STRPU_07109
OG0007805	OFUSG10526.1.p1	STRPU_02864
OG0007807	OFUSG21236.2.p1, OFUSG21236.1.p1	STRPU_09639
OG0007808	OFUSG05690.1.p1	STRPU_22704, STRPU_00688, STRPU_00690
OG0007809	OFUSG00154.1.p1	STRPU_01217
OG0007810	OFUSG18852.1.p1	STRPU_23899
OG0007811	OFUSG20077.1.p1	STRPU_03731
OG0007812	OFUSG21342.1.p1	STRPU_22426
OG0007813	OFUSG25358.1.p1	STRPU_21166, STRPU_21158
OG0007814	OFUSG10053.1.p1	STRPU_04174
OG0007815	OFUSG17142.1.p1	STRPU_22130
OG0007816	OFUSG17687.1.p1	STRPU_11279, STRPU_11241
OG0007817	OFUSG12137.1.p1	STRPU_20503
OG0007820	OFUSG15238.1.p1	STRPU_14551
OG0007823	OFUSG18984.1.p1	STRPU_10202
OG0007824	OFUSG13800.1.p1	STRPU_06449
OG0007825	OFUSG04410.1.p1	STRPU_22030
OG0007826	OFUSG22681.1.p1	STRPU_14677
OG0007829	OFUSG21398.1.p1	STRPU_24523
OG0007830	OFUSG03916.1.p1	STRPU_23024, STRPU_00898
OG0007831	OFUSG19212.1.p1	STRPU_09308
OG0007832	OFUSG12592.1.p1	STRPU_20682
OG0007833	OFUSG22278.2.p1, OFUSG22278.1.p1	STRPU_14655
OG0007834	OFUSG05546.1.p1	STRPU_10327
OG0007835	OFUSG17500.1.p1	STRPU_18438, STRPU_18480
OG0007836	OFUSG17797.1.p1	STRPU_11716, STRPU_02083, STRPU_09114
OG0007837	OFUSG02641.1.p1, OFUSG02641.2.p1	STRPU_05347
OG0007838	OFUSG23633.1.p1	STRPU_14725
OG0007840	OFUSG12949.1.p1	STRPU_07497
OG0007841	OFUSG18201.1.p1	STRPU_04794
OG0007842	OFUSG20821.1.p1	STRPU_13856
OG0007843	OFUSG02689.1.p1	STRPU_04967
OG0007845	OFUSG11939.1.p1	STRPU_23996
OG0007846	OFUSG23209.1.p1	STRPU_25879
OG0007846	OFUSG01647.1.p1	STRPU_12616
OG0007847	OFUSG07414.1.p1	STRPU_18803
OG0007848	OFUSG00458.1.p1	STRPU_17665, STRPU_02256
OG0007849	OFUSG25057.1.p1, OFUSG25057.2.p1	STRPU_21446
